Month,Product,Company,Complaint_Count,Timely_Response_Pct,Consumer_Disputed_Pct,MoM_Change,YoY_Change
2021-08,Debt collection,Equifax,7133,0.9527881273078633,0.25009784879902136,0.2560309913717205,0.3201924856561169
2021-09,Debt collection,Equifax,5520,0.9563708360357963,0.24626533046846916,-0.22613206224589932,-0.18015743353631364
2021-10,Debt collection,Equifax,6272,0.9560765522343748,0.25324462430791167,0.13623188405797104,-0.041271782329562856
2021-11,Debt collection,Equifax,6919,0.9544678714957945,0.2486207561996479,0.10315688775510212,0.10017490857051992
2021-12,Debt collection,Equifax,8757,0.955251396856571,0.2540390550696898,0.2656453244688539,0.35872769588828546
2022-01,Debt collection,Equifax,6856,0.9547609091722109,0.24307006655045457,-0.21708347607628187,-0.2529148959354909
2022-02,Debt collection,Equifax,7352,0.955916537751926,0.24963126313067402,0.07234539089848302,0.10489930868650443
2022-03,Debt collection,Equifax,8124,0.9560551289934258,0.2488613431225717,0.10500544069640916,-0.15830915872358065
2022-04,Debt collection,Equifax,9026,0.9551671230026135,0.2535849395730103,0.11102904972919747,-0.018806391999130367
2022-05,Debt collection,Equifax,6167,0.9550308042521385,0.24505685971023888,-0.3167516064701972,0.27522746071133164
2022-06,Debt collection,Equifax,6265,0.9538228209119948,0.2504907613694141,0.015891032917139558,-0.05647590361445787
2022-07,Debt collection,Equifax,6961,0.9563488947617204,0.25065649913088267,0.11109337589784518,0.22574396900862825
2022-08,Debt collection,Equifax,7376,0.9541508724879937,0.25379608531833087,0.05961787099554661,0.03406701247721866
2022-09,Debt collection,Equifax,7328,0.9545782162293596,0.2476609535919158,-0.006507592190889366,0.327536231884058
2022-10,Debt collection,Equifax,6301,0.9545015333857123,0.25387165359861363,-0.1401473799126638,0.004623724489795977
2022-11,Debt collection,Equifax,7696,0.9539297559212249,0.2518020095389489,0.22139342961434694,0.11229946524064172
2022-12,Debt collection,Equifax,8337,0.9560164232871023,0.24909811374123708,0.08329002079002068,-0.04796163069544368
2023-01,Debt collection,Equifax,9466,0.9553480690504734,0.25379528792625117,0.13542041501739233,0.38068844807467905
2023-02,Debt collection,Equifax,9402,0.9550241052093107,0.24497622162660582,-0.006761039509824651,0.27883569096844396
2023-03,Debt collection,Equifax,10614,0.9533833848000166,0.252166130277352,0.12890874282067655,0.3064992614475628
2023-04,Debt collection,Equifax,7292,0.9563416225654279,0.24642773672946677,-0.3129828528358771,-0.19211167737646795
2023-05,Debt collection,Equifax,7865,0.9541317567917368,0.24893215322162995,0.07857926494788803,0.27533646829901093
2023-06,Debt collection,Equifax,7436,0.9527255988663536,0.2514248420170082,-0.054545454545454564,0.18691141260973665
2023-07,Debt collection,Equifax,7447,0.9558581008395,0.2501563278679768,0.0014792899408284654,0.06981755494900166
2023-08,Debt collection,Equifax,7393,0.955826473798538,0.2520643597750528,-0.0072512421109171,0.002304772234273278
2023-09,Debt collection,Equifax,7064,0.9549386842236968,0.24727647427552263,-0.04450155552549706,-0.03602620087336239
2023-10,Debt collection,Equifax,7785,0.9556902868431987,0.2507419116204473,0.10206681766704406,0.23551817171877487
2023-11,Debt collection,Equifax,8762,0.9546432620990869,0.24726679038527885,0.12549775208734748,0.1385135135135136
2023-12,Debt collection,Equifax,8505,0.9565999977857584,0.2506810520313272,-0.029331202921707322,0.02015113350125941
2024-01,Debt collection,Equifax,11365,0.9545809422204354,0.2494633912836575,0.3362727807172252,0.20061271920557777
2024-02,Debt collection,Equifax,9998,0.954981608470835,0.250270306924619,-0.12028156621205455,0.06339076792171872
2024-03,Debt collection,Equifax,9637,0.955712198014002,0.2446254917493918,-0.036107221444288906,-0.09204823817599395
2024-04,Debt collection,Equifax,10412,0.9562561285795635,0.25343220891054474,0.08041921759883786,0.4278661546900713
2024-05,Debt collection,Equifax,8524,0.9549618056998825,0.25369173482168594,-0.1813292354975029,0.08378893833439283
2024-06,Debt collection,Equifax,8885,0.9537914073255391,0.2471923083733555,0.042351008916001964,0.19486282947821398
2024-07,Debt collection,Equifax,8863,0.9525685435536246,0.2510356563308695,-0.00247608328643778,0.1901436820196052
2024-08,Debt collection,Equifax,8911,0.9556533560742174,0.2461564951200888,0.0054157734401443225,0.20532936561612325
2024-09,Debt collection,Equifax,7910,0.9559705802912729,0.25524885115694756,-0.11233307148468186,0.11976217440543602
2024-10,Debt collection,Equifax,9182,0.956390908787765,0.2520718742372598,0.16080910240202284,0.17944765574823385
2024-11,Debt collection,Equifax,8533,0.9537774523132627,0.24826719104452286,-0.07068176867784792,-0.02613558548276651
2024-12,Debt collection,Equifax,8647,0.9555982427787109,0.24645834763029775,0.01335989687097161,0.01669606114050559
2025-01,Debt collection,Equifax,8906,0.955180007207005,0.2536587981048284,0.02995258471146056,-0.21636603607567095
2025-02,Debt collection,Equifax,10431,0.954570177236648,0.2509521985916369,0.17123287671232879,0.043308661732346376
2025-03,Debt collection,Equifax,11216,0.9557976579657267,0.2432998290383003,0.0752564471287509,0.16384767043685788
2025-04,Debt collection,Equifax,9660,0.9546772944144927,0.25774668998090733,-0.13873038516405134,-0.07222435651171721
2025-05,Debt collection,Equifax,8419,0.9549082604068164,0.25570630005153006,-0.12846790890269155,-0.012318160488033802
2025-06,Debt collection,Equifax,8559,0.9544106580477743,0.2538004917998361,0.016629053331749688,-0.03669105233539671
2025-07,Debt collection,Equifax,9133,0.9534622539688088,0.25284012942456136,0.06706390933520279,0.030463725600812452
2025-08,Debt collection,Equifax,8101,0.9536701855960976,0.25024649836947077,-0.11299682470163142,-0.09089888901357868
2025-09,Debt collection,Equifax,9232,0.9549285897052715,0.24745846275101288,0.13961239353166266,0.16713021491782554
2025-10,Debt collection,Equifax,8469,0.9522558756231285,0.24948098464270757,-0.0826473136915078,-0.07765192768460027
2025-11,Debt collection,Equifax,11086,0.9546717490149128,0.24839714296377077,0.3090093281379147,0.2991913746630728
2025-12,Debt collection,Equifax,9552,0.9558677490343236,0.25445835982088294,-0.13837272235251674,0.10466057592228517
2026-01,Debt collection,Equifax,10491,0.9532812216690651,0.24883957995727843,0.09830402010050254,0.1779699079272401
2016-02,Money transfer,Equifax,365,0.9569696716247464,0.24959061968095492,,
2016-03,Money transfer,Equifax,534,0.9552900573932642,0.24743387249826684,0.46301369863013697,
2016-04,Money transfer,Equifax,432,0.9559574014600687,0.24830769528585672,-0.1910112359550562,
2016-05,Money transfer,Equifax,271,0.9533352914364897,0.25238148146043665,-0.37268518518518523,
2016-06,Money transfer,Equifax,352,0.9523923601566102,0.25190852452460655,0.29889298892988925,
2016-07,Money transfer,Equifax,206,0.9543441584669303,0.2534568149723423,-0.4147727272727273,
2016-08,Money transfer,Equifax,405,0.956049205471755,0.25228563190082126,0.9660194174757282,
2016-09,Money transfer,Equifax,268,0.9557667871353667,0.2527977022529472,-0.3382716049382716,
2016-10,Money transfer,Equifax,247,0.9548818218619171,0.23876138608517603,-0.07835820895522383,
2016-11,Money transfer,Equifax,327,0.9554731313713327,0.24598035573401064,0.3238866396761133,
2016-12,Money transfer,Equifax,354,0.9542900105456888,0.24824925590999966,0.08256880733944949,
2017-01,Money transfer,Equifax,609,0.9541815967873067,0.2542725412416693,0.7203389830508475,
2017-02,Money transfer,Equifax,434,0.954091982086516,0.25084879206492156,-0.28735632183908044,0.18904109589041096
2017-03,Money transfer,Equifax,512,0.9525810326630417,0.2512746853944995,0.17972350230414746,-0.041198501872659166
2017-04,Money transfer,Equifax,405,0.952901740622768,0.24630871003565255,-0.208984375,-0.0625
2017-05,Money transfer,Equifax,300,0.9587612161925209,0.24851476493533628,-0.2592592592592593,0.10701107011070121
2017-06,Money transfer,Equifax,356,0.9558584335117831,0.2539193633387023,0.18666666666666676,0.011363636363636465
2017-07,Money transfer,Equifax,353,0.9562442641996343,0.23947086998019695,-0.008426966292134797,0.7135922330097086
2017-08,Money transfer,Equifax,338,0.9523424921334489,0.24962468978382232,-0.04249291784702547,-0.16543209876543208
2017-09,Money transfer,Equifax,291,0.9537961383392334,0.23670696853068934,-0.13905325443786987,0.08582089552238803
2017-10,Money transfer,Equifax,345,0.9569087666280024,0.24943754226828013,0.18556701030927836,0.39676113360323884
2017-11,Money transfer,Equifax,405,0.9565892376859559,0.2500003613545609,0.17391304347826098,0.23853211009174302
2017-12,Money transfer,Equifax,452,0.955062448335256,0.24774782382605723,0.11604938271604937,0.2768361581920904
2018-01,Money transfer,Equifax,399,0.9567513235059453,0.2466532387466095,-0.11725663716814161,-0.3448275862068966
2018-02,Money transfer,Equifax,422,0.9534692595411219,0.25124429306199747,0.057644110275689275,-0.027649769585253448
2018-03,Money transfer,Equifax,545,0.9566751818341357,0.2534881862827534,0.2914691943127963,0.064453125
2018-04,Money transfer,Equifax,461,0.9555298542762528,0.24532530113310283,-0.15412844036697249,0.1382716049382715
2018-05,Money transfer,Equifax,343,0.9541162608954141,0.24858058973862737,-0.2559652928416486,0.1433333333333333
2018-06,Money transfer,Equifax,317,0.9560424958378066,0.2434731882701632,-0.07580174927113703,-0.1095505617977528
2018-07,Money transfer,Equifax,392,0.9545716537974713,0.24604706840756183,0.2365930599369086,0.11048158640226635
2018-08,Money transfer,Equifax,387,0.9532339788525088,0.24831920676180544,-0.012755102040816313,0.1449704142011834
2018-09,Money transfer,Equifax,339,0.9539637097469641,0.25080248711726943,-0.12403100775193798,0.1649484536082475
2018-10,Money transfer,Equifax,370,0.9546258872174068,0.2527003679481804,0.09144542772861364,0.07246376811594213
2018-11,Money transfer,Equifax,369,0.957058716760197,0.24264965975427083,-0.002702702702702675,-0.0888888888888889
2018-12,Money transfer,Equifax,656,0.9582223747838671,0.25138721606443853,0.7777777777777777,0.4513274336283186
2019-01,Money transfer,Equifax,459,0.9549034373889453,0.2488105826719956,-0.3003048780487805,0.15037593984962405
2019-02,Money transfer,Equifax,637,0.9555017871512808,0.24038527153662648,0.3877995642701526,0.5094786729857821
2019-03,Money transfer,Equifax,612,0.9529403673392217,0.24601526208301389,-0.039246467817896424,0.12293577981651382
2019-04,Money transfer,Equifax,574,0.9560424714703993,0.2543219458657349,-0.06209150326797386,0.24511930585683306
2019-05,Money transfer,Equifax,390,0.9564668748370689,0.25283879835999606,-0.32055749128919864,0.13702623906705536
2019-06,Money transfer,Equifax,416,0.9564012791797966,0.24768561240488635,0.06666666666666665,0.3123028391167193
2019-07,Money transfer,Equifax,423,0.9546842220353383,0.24764083405409912,0.016826923076923128,0.07908163265306123
2019-08,Money transfer,Equifax,381,0.9561587477646012,0.24921445014795,-0.099290780141844,-0.015503875968992276
2019-09,Money transfer,Equifax,376,0.9556676860699607,0.25544313147480413,-0.013123359580052507,0.10914454277286145
2019-10,Money transfer,Equifax,379,0.9518883634426724,0.24594113631538983,0.007978723404255428,0.024324324324324298
2019-11,Money transfer,Equifax,459,0.9547619474015943,0.2505693051479387,0.21108179419525075,0.24390243902439024
2019-12,Money transfer,Equifax,552,0.9550112284506818,0.2525345096051891,0.20261437908496727,-0.1585365853658537
2020-01,Money transfer,Equifax,564,0.953990220022815,0.24369419503186227,0.021739130434782705,0.2287581699346406
2020-02,Money transfer,Equifax,503,0.9560002253635842,0.2433439333849684,-0.10815602836879434,-0.2103610675039247
2020-03,Money transfer,Equifax,399,0.9558890801731567,0.24325259754795858,-0.2067594433399602,-0.3480392156862745
2020-04,Money transfer,Equifax,497,0.9568410697909474,0.2482427310020162,0.2456140350877194,-0.13414634146341464
2020-05,Money transfer,Equifax,350,0.9543909536527232,0.25049417378231875,-0.295774647887324,-0.10256410256410253
2020-06,Money transfer,Equifax,399,0.9557120449491787,0.24478800319036229,0.1399999999999999,-0.04086538461538458
2020-07,Money transfer,Equifax,444,0.9559160145184681,0.25505970015645096,0.11278195488721798,0.049645390070921946
2020-08,Money transfer,Equifax,353,0.9557161209187005,0.24922515352323432,-0.20495495495495497,-0.07349081364829402
2020-09,Money transfer,Equifax,484,0.9557896992705055,0.25539981839890746,0.37110481586402266,0.2872340425531914
2020-10,Money transfer,Equifax,468,0.957361565202565,0.24644345404645487,-0.03305785123966942,0.23482849604221645
2020-11,Money transfer,Equifax,474,0.956478207704236,0.2535034412764355,0.012820512820512775,0.03267973856209161
2020-12,Money transfer,Equifax,620,0.9570850843749003,0.25502627736226463,0.3080168776371308,0.12318840579710155
2021-01,Money transfer,Equifax,619,0.9564167028906664,0.2511873459982641,-0.001612903225806428,0.09751773049645385
2021-02,Money transfer,Equifax,635,0.9555456714624145,0.25223207561643596,0.025848142164781818,0.2624254473161034
2021-03,Money transfer,Equifax,645,0.9538032489123871,0.24587380117564558,0.015748031496062964,0.6165413533834587
2021-04,Money transfer,Equifax,699,0.9536697226069772,0.25685212370639326,0.08372093023255811,0.40643863179074446
2021-05,Money transfer,Equifax,528,0.953902776617286,0.2564213551370478,-0.24463519313304716,0.5085714285714287
2021-06,Money transfer,Equifax,487,0.9524793577712692,0.2545146087501025,-0.07765151515151514,0.22055137844611528
2021-07,Money transfer,Equifax,381,0.9571653295389846,0.25061003307371904,-0.21765913757700206,-0.14189189189189189
2021-08,Money transfer,Equifax,487,0.9564755635725217,0.2533624524471485,0.2782152230971129,0.3796033994334278
2021-09,Money transfer,Equifax,409,0.9541140906686086,0.25282035930196384,-0.16016427104722797,-0.1549586776859504
2021-10,Money transfer,Equifax,425,0.9565158200331491,0.25524477929304734,0.03911980440097795,-0.09188034188034189
2021-11,Money transfer,Equifax,661,0.9550538850978236,0.25558790600311,0.5552941176470587,0.3945147679324894
2021-12,Money transfer,Equifax,613,0.9553461587081283,0.24299950402645107,-0.07261724659606661,-0.011290322580645107
2022-01,Money transfer,Equifax,702,0.953616385903865,0.25157788275453113,0.14518760195758573,0.1340872374798061
2022-02,Money transfer,Equifax,610,0.955670302091762,0.2475145052403706,-0.1310541310541311,-0.03937007874015752
2022-03,Money transfer,Equifax,855,0.9558564353142495,0.2508253013136963,0.401639344262295,0.3255813953488371
2022-04,Money transfer,Equifax,640,0.9597414296068009,0.24369198765057135,-0.2514619883040936,-0.0844062947067239
2022-05,Money transfer,Equifax,494,0.9535204001225257,0.2464048798618668,-0.22812500000000002,-0.06439393939393945
2022-06,Money transfer,Equifax,465,0.9536602470309314,0.24279438198898454,-0.0587044534412956,-0.045174537987679675
2022-07,Money transfer,Equifax,429,0.9503474862721687,0.24489574544607595,-0.07741935483870965,0.12598425196850394
2022-08,Money transfer,Equifax,557,0.9546844040891176,0.25137559486368155,0.2983682983682985,0.14373716632443534
2022-09,Money transfer,Equifax,349,0.9584392036172236,0.2553249389735916,-0.3734290843806104,-0.1466992665036675
2022-10,Money transfer,Equifax,434,0.9566983443304775,0.24764019709268678,0.2435530085959885,0.021176470588235352
2022-11,Money transfer,Equifax,685,0.9548750161518653,0.24720088525241188,0.5783410138248848,0.036308623298033194
2022-12,Money transfer,Equifax,715,0.9531532205504479,0.2450448629031663,0.04379562043795615,0.166394779771615
2023-01,Money transfer,Equifax,800,0.9545433228407592,0.25088671762697157,0.11888111888111896,0.13960113960113962
2023-02,Money transfer,Equifax,791,0.9570362810867943,0.25425421254897207,-0.011249999999999982,0.2967213114754099
2023-03,Money transfer,Equifax,1010,0.9576403723737935,0.25115828567080223,0.2768647281921619,0.18128654970760238
2023-04,Money transfer,Equifax,754,0.9542044694672266,0.2484261750348903,-0.25346534653465347,0.1781250000000001
2023-05,Money transfer,Equifax,413,0.9582706190784812,0.2499931295952688,-0.45225464190981435,-0.16396761133603244
2023-06,Money transfer,Equifax,611,0.9560440669810342,0.2538919911730746,0.4794188861985471,0.3139784946236559
2023-07,Money transfer,Equifax,458,0.9551679239773414,0.2508699793360572,-0.25040916530278234,0.06759906759906764
2023-08,Money transfer,Equifax,586,0.9552986173518769,0.2541651933635509,0.2794759825327511,0.05206463195691202
2023-09,Money transfer,Equifax,569,0.9551358092896655,0.24760439806295917,-0.029010238907849817,0.6303724928366763
2023-10,Money transfer,Equifax,473,0.9536834971578938,0.2455675946377168,-0.1687170474516696,0.08986175115207384
2023-11,Money transfer,Equifax,718,0.9543894254758761,0.250755011713562,0.517970401691332,0.04817518248175179
2023-12,Money transfer,Equifax,568,0.9556526983090827,0.24614221116107302,-0.2089136490250696,-0.20559440559440556
2024-01,Money transfer,Equifax,1108,0.9557435380598388,0.2498891469092466,0.9507042253521127,0.385
2024-02,Money transfer,Equifax,871,0.954648194957422,0.2548263336534169,-0.21389891696750907,0.10113780025284447
2024-03,Money transfer,Equifax,789,0.9534734508687752,0.26146818764833335,-0.09414466130884036,-0.21881188118811878
2024-04,Money transfer,Equifax,882,0.9532388522071031,0.25356783989324605,0.11787072243346008,0.16976127320954904
2024-05,Money transfer,Equifax,716,0.9550379820644512,0.24743303195048594,-0.1882086167800453,0.7336561743341405
2024-06,Money transfer,Equifax,535,0.9587504625785983,0.24576916554866374,-0.2527932960893855,-0.12438625204582654
2024-07,Money transfer,Equifax,738,0.9565570689313511,0.25043425790552454,0.3794392523364487,0.6113537117903931
2024-08,Money transfer,Equifax,614,0.9553030260303098,0.25283048848503836,-0.1680216802168022,0.04778156996587035
2024-09,Money transfer,Equifax,587,0.9556771640925383,0.25305091956944525,-0.043973941368078195,0.03163444639718804
2024-10,Money transfer,Equifax,658,0.9532204244016659,0.24144985471304398,0.12095400340715501,0.39112050739957716
2024-11,Money transfer,Equifax,898,0.953397519347892,0.2546350225601652,0.36474164133738607,0.25069637883008355
2024-12,Money transfer,Equifax,860,0.9539112754382149,0.24670184339578036,-0.04231625835189312,0.5140845070422535
2025-01,Money transfer,Equifax,1058,0.9553086746178386,0.24515834704408634,0.2302325581395348,-0.045126353790613694
2025-02,Money transfer,Equifax,1057,0.9558556245321089,0.24462517949442408,-0.000945179584120992,0.21354764638346735
2025-03,Money transfer,Equifax,845,0.9558435444247436,0.24705327887723477,-0.2005676442762535,0.07097591888466415
2025-04,Money transfer,Equifax,979,0.9549160898342842,0.25231495468314674,0.1585798816568047,0.10997732426303863
2025-05,Money transfer,Equifax,678,0.9569193862186754,0.2495140609200931,-0.30745658835546474,-0.05307262569832405
2025-06,Money transfer,Equifax,783,0.9543591601711594,0.2557466129404125,0.15486725663716805,0.4635514018691589
2025-07,Money transfer,Equifax,739,0.9531769396525908,0.25704228408389307,-0.056194125159642394,0.0013550135501354532
2025-08,Money transfer,Equifax,637,0.9562794378187548,0.24345411284467447,-0.1380243572395129,0.037459283387622166
2025-09,Money transfer,Equifax,820,0.9541112480133935,0.24345176771895546,0.28728414442700156,0.3969335604770017
2025-10,Money transfer,Equifax,805,0.9565249508968264,0.2536552170075639,-0.018292682926829285,0.22340425531914887
2025-11,Money transfer,Equifax,866,0.957709991154324,0.24717483043633556,0.0757763975155279,-0.03563474387527843
2025-12,Money transfer,Equifax,983,0.9541306266803579,0.24654161172038316,0.13510392609699773,0.14302325581395348
2026-01,Money transfer,Equifax,957,0.955523178837493,0.25750285686777896,-0.0264496439471007,-0.0954631379962193
2016-02,Mortgage,Equifax,2654,0.9567592623108742,0.24951553368148632,,
2016-03,Mortgage,Equifax,3270,0.9558813963701408,0.257329185114327,0.23210248681235868,
2016-04,Mortgage,Equifax,3529,0.9552853244682532,0.24585929384584324,0.0792048929663609,
2016-05,Mortgage,Equifax,2538,0.9564463492307363,0.24903275816266912,-0.28081609521110795,
2016-06,Mortgage,Equifax,2254,0.9541529882961824,0.2466934496397664,-0.11189913317572897,
2016-07,Mortgage,Equifax,2988,0.9555309861203463,0.2532948998223831,0.3256433007985804,
2016-08,Mortgage,Equifax,2691,0.957514219634314,0.2504923088980304,-0.0993975903614458,
2016-09,Mortgage,Equifax,2437,0.9555724388187965,0.2502081661796739,-0.09438870308435521,
2016-10,Mortgage,Equifax,2987,0.9551407989904269,0.24647609950190616,0.22568732047599505,
2016-11,Mortgage,Equifax,3208,0.953962949323605,0.25005558263349986,0.0739872782055575,
2016-12,Mortgage,Equifax,3510,0.955271598802703,0.25201102894797456,0.09413965087281806,
2017-01,Mortgage,Equifax,3306,0.9553743562556872,0.25113482417417216,-0.058119658119658135,
2017-02,Mortgage,Equifax,3281,0.9520254835243529,0.24349969838146698,-0.007562008469449433,0.23624717407686502
2017-03,Mortgage,Equifax,3709,0.9555476908291736,0.2523685651014459,0.1304480341359342,0.13425076452599383
2017-04,Mortgage,Equifax,3913,0.957173990242227,0.25028666042812037,0.05500134807225665,0.10881269481439504
2017-05,Mortgage,Equifax,2952,0.956018087525328,0.25291233797726925,-0.245591617684641,0.16312056737588643
2017-06,Mortgage,Equifax,2716,0.9533439223526013,0.24502897759869627,-0.07994579945799463,0.20496894409937894
2017-07,Mortgage,Equifax,3223,0.9539562237101471,0.24169477969799863,0.18667157584683358,0.07864792503346729
2017-08,Mortgage,Equifax,2692,0.954776074250658,0.25272437222542243,-0.1647533354017996,0.0003716090672611916
2017-09,Mortgage,Equifax,3284,0.9557430909606837,0.2465681689935342,0.2199108469539377,0.3475584735330324
2017-10,Mortgage,Equifax,2797,0.953881404542776,0.25104003945262604,-0.1482947624847747,-0.06360897221292261
2017-11,Mortgage,Equifax,3504,0.9537262621848271,0.25205150519616487,0.25277082588487665,0.09226932668329169
2017-12,Mortgage,Equifax,3637,0.9556851768421114,0.25145805077258565,0.037956621004566315,0.03618233618233613
2018-01,Mortgage,Equifax,4240,0.956401275048965,0.2515192713401667,0.16579598570250198,0.2825166364186329
2018-02,Mortgage,Equifax,3371,0.9574900032680308,0.24772800641281004,-0.20495283018867927,0.02743066138372452
2018-03,Mortgage,Equifax,3383,0.9522074064847975,0.2551774328787776,0.003559774547611916,-0.08789431113507684
2018-04,Mortgage,Equifax,3389,0.9555835189337947,0.24910561462844136,0.001773573751108426,-0.1339125990288781
2018-05,Mortgage,Equifax,3000,0.955852237541172,0.25176077297313165,-0.11478312186485684,0.016260162601626105
2018-06,Mortgage,Equifax,3252,0.9549501131073442,0.24621827345423983,0.08400000000000007,0.19734904270986742
2018-07,Mortgage,Equifax,3341,0.9556151697029889,0.250962658744331,0.027367773677736684,0.036611852311511095
2018-08,Mortgage,Equifax,2769,0.9549865399904052,0.2469756842818267,-0.1712062256809338,0.028603268945022187
2018-09,Mortgage,Equifax,2323,0.955319611385227,0.24587296082629218,-0.16106897797038644,-0.2926309378806333
2018-10,Mortgage,Equifax,3156,0.9556462203847381,0.24819210619817902,0.3585880327163151,0.1283518055058992
2018-11,Mortgage,Equifax,3259,0.9564332459650877,0.24969331043079193,0.03263624841571611,-0.06992009132420096
2018-12,Mortgage,Equifax,4025,0.9563072890383231,0.2503496738378588,0.23504142374961634,0.10668133076711572
2019-01,Mortgage,Equifax,4398,0.9560966083045894,0.24987203806282138,0.09267080745341616,0.03726415094339619
2019-02,Mortgage,Equifax,3803,0.9554007085983778,0.24779290312526747,-0.1352887676216462,0.1281518837140314
2019-03,Mortgage,Equifax,3948,0.9534787363489264,0.25535312692516704,0.038127793846962854,0.16701152822938226
2019-04,Mortgage,Equifax,4298,0.954175775662222,0.2528601661964216,0.08865248226950362,0.2682207140749484
2019-05,Mortgage,Equifax,3375,0.9551854158293814,0.24806884724901468,-0.21475104699860403,0.125
2019-06,Mortgage,Equifax,2680,0.9554569329774378,0.24720622508433715,-0.20592592592592596,-0.17589175891758912
2019-07,Mortgage,Equifax,4024,0.9562971078531478,0.24909666805581684,0.5014925373134329,0.20442981143370242
2019-08,Mortgage,Equifax,3705,0.9565746284185696,0.2556830304875602,-0.07927435387673953,0.3380281690140845
2019-09,Mortgage,Equifax,2564,0.9537241800077807,0.2488682317255695,-0.3079622132253711,0.10374515712440813
2019-10,Mortgage,Equifax,3236,0.9559159501903234,0.24833747736924625,0.2620904836193447,0.025348542458808687
2019-11,Mortgage,Equifax,4355,0.9567500132776693,0.254569408551313,0.34579728059332515,0.33629947836759744
2019-12,Mortgage,Equifax,3854,0.9536411624046989,0.25283628647438905,-0.11504018369690017,-0.042484472049689415
2020-01,Mortgage,Equifax,4335,0.9549372436726632,0.2514623868504597,0.12480539699014015,-0.014324693042292003
2020-02,Mortgage,Equifax,3867,0.9541808846846206,0.25492863049359127,-0.10795847750865051,0.016828819353142288
2020-03,Mortgage,Equifax,3894,0.9549554610600173,0.253160720249941,0.006982156710628296,-0.01367781155015202
2020-04,Mortgage,Equifax,4347,0.9548713852405039,0.24565014673050836,0.1163328197226503,0.01140065146579805
2020-05,Mortgage,Equifax,2906,0.9552407123804606,0.25072413840075847,-0.3314929836668967,-0.13896296296296295
2020-06,Mortgage,Equifax,3956,0.9557942147060213,0.24794549622275852,0.3613214039917412,0.4761194029850746
2020-07,Mortgage,Equifax,3616,0.9561935745656831,0.2464254849643759,-0.08594539939332657,-0.10139165009940354
2020-08,Mortgage,Equifax,3274,0.9547109361577197,0.24180510978868,-0.09457964601769908,-0.11632928475033744
2020-09,Mortgage,Equifax,3367,0.9539248996762641,0.24982387741509818,0.02840562003665248,0.313182527301092
2020-10,Mortgage,Equifax,3566,0.9554926078768072,0.2548580832746452,0.05910305910305902,0.10197775030902356
2020-11,Mortgage,Equifax,4539,0.9529832219377852,0.25128015707204693,0.2728547392035894,0.04225028702640632
2020-12,Mortgage,Equifax,5181,0.9567219917845423,0.2541379119685349,0.1414408460013219,0.34431759211209134
2021-01,Mortgage,Equifax,5303,0.9580976010188689,0.25154457607506187,0.02354757768770499,0.22329873125720878
2021-02,Mortgage,Equifax,4016,0.9550123333515866,0.250614066614256,-0.24269281538751653,0.038531161106801104
2021-03,Mortgage,Equifax,5574,0.9534973537891692,0.2491422019207467,0.38794820717131473,0.4314329738058551
2021-04,Mortgage,Equifax,4522,0.9534682431598693,0.24458915059802544,-0.1887334050950843,0.040257648953301084
2021-05,Mortgage,Equifax,3283,0.9528868584984181,0.24661263189266,-0.27399380804953566,0.12973158981417754
2021-06,Mortgage,Equifax,2908,0.9562330287456586,0.25368209237607614,-0.11422479439537003,-0.2649140546006067
2021-07,Mortgage,Equifax,3488,0.9562292570048944,0.24327819794789587,0.19944979367262716,-0.03539823008849563
2021-08,Mortgage,Equifax,4185,0.9543077078714741,0.24939888731406604,0.19982798165137616,0.2782529016493587
2021-09,Mortgage,Equifax,3603,0.9546287694534885,0.2464014158556673,-0.13906810035842299,0.07009207009207019
2021-10,Mortgage,Equifax,4170,0.9536864857182245,0.2489697547865653,0.15736885928392996,0.16937745372966906
2021-11,Mortgage,Equifax,4870,0.9564688448650336,0.24391799256795105,0.16786570743405282,0.07292355144304907
2021-12,Mortgage,Equifax,4512,0.956554881090836,0.2488695806131954,-0.07351129363449693,-0.12912565141864507
2022-01,Mortgage,Equifax,5315,0.9531898272597926,0.2520735729717657,0.17796985815602828,0.0022628700735431995
2022-02,Mortgage,Equifax,5666,0.9559031327402513,0.2519432820536119,0.0660395108184384,0.41085657370517925
2022-03,Mortgage,Equifax,5758,0.9553427490473295,0.24902789743153553,0.016237204376985614,0.03301040545389311
2022-04,Mortgage,Equifax,4576,0.9555602323721627,0.24869273442664228,-0.2052796109760333,0.011941618752764338
2022-05,Mortgage,Equifax,3467,0.9548617813425764,0.24870215741855878,-0.24235139860139865,0.05604629911666148
2022-06,Mortgage,Equifax,3828,0.9554973125173463,0.2454296316951887,0.10412460340351881,0.3163686382393398
2022-07,Mortgage,Equifax,3536,0.9525729740220602,0.2492024111861555,-0.0762800417972832,0.013761467889908285
2022-08,Mortgage,Equifax,3651,0.9552552948331958,0.2540885586760956,0.03252262443438925,-0.12759856630824373
2022-09,Mortgage,Equifax,4239,0.9560923662462888,0.24986318923338574,0.161051766639277,0.17651956702747706
2022-10,Mortgage,Equifax,3959,0.9548180747105135,0.2582805932061149,-0.06605331446095775,-0.050599520383693086
2022-11,Mortgage,Equifax,6077,0.9563630914553585,0.24861222132347346,0.5349835817125537,0.24784394250513353
2022-12,Mortgage,Equifax,5786,0.9546023477723303,0.24662932040530344,-0.04788546980417974,0.2823581560283688
