Date,Issuer,Complaint_Count,Resolved_Pct,Avg_Resolution_Days,Monetary_Relief,Complaints_7d,Complaints_30d,Resolution_Score,Speed_Score,Compliance_Score
2023-05-29 05:42:07.872292,AmEx,47,0.9084338096502174,18.11111111111111,21400,328.0,1312.0,90.84338096502174,69.81481481481481,83.74213492695532
2023-05-30 05:42:07.872292,AmEx,40,0.9078219565918596,17.54054054054054,18550,332.0,1313.0,90.78219565918596,70.76576576576576,83.99482755932272
2023-05-31 05:42:07.872292,AmEx,54,0.922851716881231,18.837209302325583,16250,334.0,1331.0,92.2851716881231,68.6046511627907,84.06198119289877
2023-06-01 05:42:07.872292,AmEx,60,0.9137363185717737,18.069767441860463,20600,348.0,1360.0,91.37363185717737,69.88372093023256,83.93193220765845
2023-06-02 05:42:07.872292,AmEx,41,0.9162507779852757,19.2972972972973,11950,345.0,1400.0,91.62507779852757,67.83783783783784,83.36389025061514
2023-06-05 05:42:07.872292,AmEx,55,0.9176977324625962,18.954545454545453,24400,360.0,1421.0,91.76977324625962,68.4090909090909,83.56561389585708
2023-06-06 05:42:07.872292,AmEx,52,0.9119446091531735,17.05,20500,349.0,1431.0,91.19446091531735,71.58333333333333,84.21023045765868
2023-06-07 05:42:07.872292,AmEx,53,0.910304756983627,17.91304347826087,20600,355.0,1436.0,91.03047569836271,70.14492753623188,83.68671611005091
2023-06-08 05:42:07.872292,AmEx,43,0.9161063174571332,15.24390243902439,14750,358.0,1448.0,91.61063174571332,74.59349593495935,85.28736465334447
2023-06-09 05:42:07.872292,AmEx,52,0.9144490898200885,17.727272727272727,18450,356.0,1449.0,91.44490898200885,70.45454545454545,83.96081812736807
2023-06-12 05:42:07.872292,AmEx,70,0.912432811729952,15.981481481481481,21100,366.0,1480.0,91.24328117299521,73.3641975308642,84.67089984575686
2023-06-13 05:42:07.872292,AmEx,31,0.9036957292895138,18.214285714285715,7750,356.0,1454.0,90.36957292895138,69.64285714285714,83.16964360733283
2023-06-14 05:42:07.872292,AmEx,39,0.9158915972915996,16.205882352941178,11200,340.0,1458.0,91.58915972915996,72.99019607843137,84.7756386881094
2023-06-15 05:42:07.872292,AmEx,39,0.9107159158712944,18.53846153846154,10200,327.0,1438.0,91.07159158712945,69.1025641025641,83.39056502433397
2023-06-16 05:42:07.872292,AmEx,56,0.923725267717568,17.42222222222222,20650,330.0,1456.0,92.3725267717568,70.96296296296296,84.56315227476728
2023-06-19 05:42:07.872292,AmEx,34,0.9036058561509194,18.806451612903224,10800,321.0,1437.0,90.36058561509194,68.65591397849462,82.90306700109436
2023-06-20 05:42:07.872292,AmEx,43,0.9112490116727412,19.166666666666668,18750,312.0,1434.0,91.12490116727412,68.05555555555556,83.11111725030374
2023-06-21 05:42:07.872292,AmEx,62,0.9126414059777294,17.177777777777777,19300,304.0,1451.0,91.26414059777294,71.37037037037038,84.14118140999759
2023-06-22 05:42:07.872292,AmEx,49,0.9048483547256609,14.628571428571428,14300,322.0,1429.0,90.48483547256609,75.61904761904762,85.07013202199732
2023-06-23 05:42:07.872292,AmEx,41,0.916019441266259,18.181818181818183,8150,324.0,1417.0,91.6019441266259,69.69696969696969,83.87606297240384
2023-06-26 05:42:07.872292,AmEx,41,0.9122816960569641,16.25,13250,326.0,1438.0,91.22816960569641,72.91666666666667,84.61308480284819
2023-06-27 05:42:07.872292,AmEx,41,0.9109461700677786,16.4,17850,311.0,1424.0,91.09461700677785,72.66666666666667,84.49930850338893
2023-06-28 05:42:07.872292,AmEx,37,0.9042298724770528,17.733333333333334,8500,314.0,1421.0,90.42298724770528,70.44444444444444,83.50282695718597
2023-06-29 05:42:07.872292,AmEx,57,0.9106976020545617,15.893617021276595,16500,328.0,1418.0,91.06976020545618,73.51063829787233,84.75207159208979
2023-06-30 05:42:07.872292,AmEx,55,0.9099649644985401,17.363636363636363,16450,321.0,1437.0,90.99649644985402,71.06060606060606,83.94243004310883
2023-07-03 05:42:07.872292,AmEx,56,0.9142982828635003,16.6,15100,328.0,1441.0,91.42982828635003,72.33333333333333,84.53291414317502
2023-07-04 05:42:07.872292,AmEx,40,0.9235142605825247,16.18421052631579,10550,327.0,1435.0,92.35142605825247,73.02631578947368,85.21360776596833
2023-07-05 05:42:07.872292,AmEx,50,0.912025503840558,16.023809523809526,16750,336.0,1441.0,91.2025503840558,73.29365079365078,84.70737043012312
2023-07-06 05:42:07.872292,AmEx,36,0.9138965982853412,16.70967741935484,17700,331.0,1437.0,91.38965982853412,72.15053763440861,84.46599120458964
2023-07-07 05:42:07.872292,AmEx,46,0.9085509544565551,16.083333333333332,11500,340.0,1420.0,90.85509544565551,73.19444444444444,84.54588105616108
2023-07-10 05:42:07.872292,AmEx,33,0.9174607403029006,17.272727272727273,7400,316.0,1406.0,91.74607403029006,71.21212121212122,84.42467337878139
2023-07-11 05:42:07.872292,AmEx,60,0.9323052539375135,18.7027027027027,16100,321.0,1426.0,93.23052539375135,68.82882882882883,84.41191134552432
2023-07-12 05:42:07.872292,AmEx,45,0.9174303774442062,15.787878787878787,15700,310.0,1417.0,91.74303774442062,73.68686868686869,85.14357947827091
2023-07-13 05:42:07.872292,AmEx,42,0.913344463996717,15.972222222222221,15800,312.0,1399.0,91.33444639967169,73.37962962962963,84.88311208872473
2023-07-14 05:42:07.872292,AmEx,39,0.9234004026620609,16.176470588235293,11900,301.0,1397.0,92.34004026620609,73.0392156862745,85.2877848389854
2023-07-15 05:42:07.872292,AmEx,4,0.9281889834708495,19.25,1100,269.0,1346.0,92.81889834708495,67.91666666666666,84.09244917354246
2023-07-16 05:42:07.872292,AmEx,3,0.9115623305577562,15.0,550,226.0,1297.0,91.15623305577562,75.0,85.4841165278878
2023-07-17 05:42:07.872292,AmEx,61,0.9198073176648497,17.711111111111112,21950,254.0,1305.0,91.98073176648496,70.48148148148148,84.52481032768692
2023-07-18 05:42:07.872292,AmEx,43,0.9133276017146911,16.852941176470587,13700,237.0,1305.0,91.3327601714691,71.91176470588235,84.62990949749926
2023-07-19 05:42:07.872292,AmEx,50,0.9212384407658545,18.210526315789473,18200,242.0,1303.0,92.12384407658544,69.64912280701755,84.35065888039799
2023-07-20 05:42:07.872292,AmEx,63,0.9218015241263925,17.65909090909091,25350,263.0,1296.0,92.18015241263925,70.56818181818181,84.66853075177417
2023-07-21 05:42:07.872292,AmEx,45,0.9242186993264024,17.35135135135135,15350,269.0,1310.0,92.42186993264025,71.08108108108108,84.91525929064446
2023-07-23 05:42:07.872292,AmEx,4,0.9115502331925557,16.0,1050,269.0,1275.0,91.15502331925556,73.33333333333333,85.02751165962778
2023-07-24 05:42:07.872292,AmEx,42,0.9107075491464656,16.10810810810811,17400,308.0,1278.0,91.07075491464656,73.15315315315314,84.92532340326922
2023-07-25 05:42:07.872292,AmEx,56,0.9198807646320949,16.3953488372093,15350,303.0,1278.0,91.9880764632095,72.67441860465117,85.2403638130001
2023-07-26 05:42:07.872292,AmEx,53,0.9090421820206105,16.0,13350,313.0,1297.0,90.90421820206105,73.33333333333333,84.85810910103052
2023-07-27 05:42:07.872292,AmEx,41,0.909826562368489,16.771428571428572,12350,304.0,1295.0,90.9826562368489,72.04761904761904,84.51561383271016
2023-07-28 05:42:07.872292,AmEx,60,0.9099288837542614,15.952380952380953,17100,301.0,1293.0,90.99288837542613,73.4126984126984,84.93425371152259
2023-07-31 05:42:07.872292,AmEx,32,0.9185238034136551,19.357142857142858,12000,288.0,1276.0,91.85238034136552,67.73809523809524,83.69561874211132
2023-08-01 05:42:07.872292,AmEx,65,0.9178183343287982,17.73469387755102,19450,349.0,1300.0,91.78183343287982,70.4421768707483,84.4235697776644
2023-08-02 05:42:07.872292,AmEx,59,0.9147895921378097,17.4468085106383,15200,366.0,1318.0,91.47895921378097,70.92198581560284,84.38007535157134
2023-08-03 05:42:07.872292,AmEx,46,0.9157141847149813,17.463414634146343,15950,356.0,1323.0,91.57141847149813,70.89430894308943,84.4080019186759
2023-08-04 05:42:07.872292,AmEx,35,0.9195391135634828,16.533333333333335,14200,338.0,1321.0,91.95391135634829,72.44444444444444,85.06828901150747
2023-08-07 05:42:07.872292,AmEx,39,0.9175656736556705,18.87878787878788,16650,336.0,1303.0,91.75656736556705,68.53535353535354,83.83288974338959
2023-08-08 05:42:07.872292,AmEx,52,0.9135108096676182,16.1,14650,328.0,1300.0,91.35108096676183,73.16666666666666,85.02554048338092
2023-08-09 05:42:07.872292,AmEx,46,0.9100330125073868,17.205128205128204,14650,342.0,1290.0,91.00330125073867,71.32478632478633,84.31908652280524
2023-08-10 05:42:07.872292,AmEx,63,0.9236687271506505,14.488888888888889,22700,340.0,1313.0,92.36687271506506,75.85185185185185,86.31299191308807
2023-08-11 05:42:07.872292,AmEx,35,0.9211714485994437,18.70967741935484,13250,316.0,1298.0,92.11714485994436,68.81720430107526,84.10773372029476
2023-08-14 05:42:07.872292,AmEx,50,0.9223994379487578,19.307692307692307,11200,320.0,1312.0,92.23994379487578,67.82051282051282,83.84212574359174
2023-08-15 05:42:07.872292,AmEx,52,0.9194550461607324,16.58974358974359,17450,337.0,1318.0,91.94550461607324,72.35042735042735,85.04188051316483
2023-08-16 05:42:07.872292,AmEx,44,0.9068606688989439,17.157894736842106,17650,342.0,1329.0,90.68606688989439,71.40350877192982,84.10608607652614
2023-08-17 05:42:07.872292,AmEx,54,0.9166834630719553,15.772727272727273,20600,344.0,1323.0,91.66834630719552,73.71212121212122,85.30180951723412
2023-08-18 05:42:07.872292,AmEx,26,0.9284721114725992,18.04,12650,324.0,1304.0,92.84721114725993,69.93333333333334,84.79560557362996
2023-08-21 05:42:07.872292,AmEx,38,0.9153459278987144,17.28125,13800,299.0,1300.0,91.53459278987144,71.19791666666667,84.52667139493573
2023-08-22 05:42:07.872292,AmEx,51,0.9163531483398151,16.24390243902439,19350,315.0,1312.0,91.63531483398151,72.92682926829269,85.07170619747856
2023-08-23 05:42:07.872292,AmEx,43,0.9089400522803225,17.54054054054054,13450,308.0,1351.0,90.89400522803224,70.76576576576576,83.97473234374586
2023-08-24 05:42:07.872292,AmEx,44,0.9061600227507969,17.375,13050,300.0,1392.0,90.6160022750797,71.04166666666666,83.83650113753984
2023-08-25 05:42:07.872292,AmEx,44,0.9193346597090039,17.564102564102566,9550,300.0,1375.0,91.93346597090039,70.72649572649573,84.43468170339891
2023-08-28 05:42:07.872292,AmEx,43,0.9140363557113749,16.08823529411765,14050,289.0,1375.0,91.40363557113749,73.18627450980392,84.90770013850992
2023-08-29 05:42:07.872292,AmEx,47,0.9147548888875028,16.025641025641026,18300,310.0,1372.0,91.47548888875028,73.2905982905983,84.98092393155463
2023-08-30 05:42:07.872292,AmEx,42,0.9097306046751803,16.42105263157895,15900,314.0,1351.0,90.97306046751802,72.63157894736841,84.57400391796953
2023-08-31 05:42:07.872292,AmEx,43,0.9252685210296413,18.325,14750,306.0,1349.0,92.52685210296413,69.45833333333333,84.40292605148207
2023-09-01 05:42:07.872292,AmEx,29,0.908310420169199,19.74074074074074,10550,292.0,1374.0,90.83104201691991,67.09876543209876,82.79715063808959
2023-09-03 05:42:07.872292,AmEx,5,0.9128870843089725,17.6,2250,253.0,1337.0,91.28870843089724,70.66666666666667,84.17035421544861
2023-09-04 05:42:07.872292,AmEx,32,0.9145205741643361,15.964285714285714,13400,241.0,1313.0,91.4520574164336,73.39285714285714,85.11788585107394
2023-09-05 05:42:07.872292,AmEx,33,0.9131725652702378,16.903225806451612,9250,231.0,1293.0,91.31725652702379,71.82795698924731,84.62101536028608
2023-09-06 05:42:07.872292,AmEx,35,0.9076214489213803,18.727272727272727,13150,219.0,1287.0,90.76214489213802,68.78787878787878,83.44343608243265
2023-09-07 05:42:07.872292,AmEx,52,0.9102331812301716,17.08695652173913,15650,229.0,1279.0,91.02331812301716,71.52173913043478,84.41018080063903
2023-09-08 05:42:07.872292,AmEx,62,0.9084588696114362,17.96,15650,248.0,1309.0,90.84588696114362,70.06666666666666,83.82494348057182
2023-09-11 05:42:07.872292,AmEx,52,0.9006927824372929,15.681818181818182,15950,271.0,1296.0,90.06927824372929,73.86363636363636,84.60173003095555
2023-09-12 05:42:07.872292,AmEx,57,0.9267179921277878,17.416666666666668,18350,323.0,1294.0,92.67179921277878,70.97222222222223,85.03956627305607
2023-09-13 05:42:07.872292,AmEx,50,0.9186532394899931,15.609756097560975,20050,341.0,1298.0,91.8653239489993,73.98373983739837,85.53178392571917
2023-09-14 05:42:07.872292,AmEx,46,0.9106687429603758,15.666666666666666,16250,354.0,1309.0,91.06687429603758,73.88888888888889,85.08210381468547
2023-09-15 05:42:07.872292,AmEx,50,0.9196790877377534,18.24390243902439,16900,369.0,1320.0,91.96790877377535,69.59349593495935,84.22200316737548
2023-09-18 05:42:07.872292,AmEx,31,0.9102043573977034,17.322580645161292,11450,348.0,1299.0,91.02043573977035,71.12903225806451,84.25092754730453
2023-09-19 05:42:07.872292,AmEx,48,0.9041746072402062,17.675,12200,334.0,1301.0,90.41746072402061,70.54166666666666,83.7692303620103
2023-09-20 05:42:07.872292,AmEx,52,0.9108672273830908,17.53846153846154,19000,334.0,1290.0,91.08672273830908,70.76923076923077,84.19413059992377
2023-09-21 05:42:07.872292,AmEx,48,0.9102999605766556,13.976744186046512,19150,325.0,1303.0,91.02999605766556,76.70542635658916,85.92062593580953
2023-09-22 05:42:07.872292,AmEx,47,0.916693541175166,16.605263157894736,16950,322.0,1300.0,91.6693541175166,72.32456140350877,84.93204547981094
2023-09-25 05:42:07.872292,AmEx,43,0.9140024759879617,18.794117647058822,16500,319.0,1291.0,91.40024759879617,68.67647058823529,83.72106497586867
2023-09-26 05:42:07.872292,AmEx,50,0.9240308086599278,16.651162790697676,10500,319.0,1297.0,92.40308086599278,72.24806201550388,85.28195903764755
2023-09-27 05:42:07.872292,AmEx,51,0.916062888631937,18.136363636363637,15250,339.0,1294.0,91.6062888631937,69.77272727272727,84.14696261341504
2023-09-28 05:42:07.872292,AmEx,34,0.9092851243860521,18.03030303030303,8350,325.0,1302.0,90.92851243860521,69.94949494949495,83.8451047041511
2023-09-29 05:42:07.872292,AmEx,33,0.9078280044625673,18.9,6900,306.0,1297.0,90.78280044625673,68.5,83.34740022312837
2023-10-01 05:42:07.872292,AmEx,1,0.8772044273787533,15.0,500,259.0,1247.0,87.72044273787533,75.0,83.86622136893766
2023-10-02 05:42:07.872292,AmEx,47,0.9233503674513086,17.473684210526315,18800,259.0,1251.0,92.33503674513086,70.87719298245614,84.92867626730228
2023-10-03 05:42:07.872292,AmEx,45,0.9168285016940443,16.685714285714287,13450,261.0,1252.0,91.68285016940443,72.19047619047619,84.99456794184508
2023-10-04 05:42:07.872292,AmEx,60,0.9188549702400559,15.770833333333334,17600,271.0,1268.0,91.88549702400559,73.71527777777777,85.52133184533612
2023-10-05 05:42:07.872292,AmEx,25,0.9129218030832852,16.681818181818183,8200,245.0,1250.0,91.29218030832853,72.19696969696969,84.80518106325516
2023-10-06 05:42:07.872292,AmEx,38,0.9137238738109124,18.967741935483872,10000,249.0,1241.0,91.37238738109123,68.38709677419354,83.72032272280367
2023-10-09 05:42:07.872292,AmEx,28,0.9113615289800927,17.08,6250,244.0,1227.0,91.13615289800927,71.53333333333333,84.57407644900464
2023-10-10 05:42:07.872292,AmEx,26,0.9211126921328315,16.44,6400,269.0,1210.0,92.11126921328315,72.6,85.41563460664158
2023-10-11 05:42:07.872292,AmEx,32,0.9164076402031649,18.655172413793103,9050,254.0,1213.0,91.6407640203165,68.9080459770115,84.0667958032617
2023-10-12 05:42:07.872292,AmEx,37,0.9174745524577977,19.466666666666665,12950,246.0,1245.0,91.74745524577978,67.55555555555556,83.65039428955656
2023-10-13 05:42:07.872292,AmEx,39,0.9222039046692525,16.727272727272727,13350,225.0,1252.0,92.22039046692525,72.12121212121212,85.24255886982627
2023-10-16 05:42:07.872292,AmEx,52,0.9204739606308581,17.325,19650,252.0,1271.0,92.04739606308581,71.125,84.8191980315429
2023-10-17 05:42:07.872292,AmEx,57,0.9103046536838587,15.666666666666666,22500,271.0,1293.0,91.03046536838588,73.88888888888889,85.0958993508596
2023-10-18 05:42:07.872292,AmEx,39,0.9265109536513559,15.411764705882353,14800,282.0,1280.0,92.65109536513559,74.31372549019608,86.05966532962661
2023-10-19 05:42:07.872292,AmEx,56,0.9147203540584284,15.755555555555556,16100,312.0,1274.0,91.47203540584285,73.74074074074073,85.31023992514363
2023-10-20 05:42:07.872292,AmEx,60,0.9164111396331529,18.142857142857142,17150,340.0,1282.0,91.64111396331529,69.76190476190476,84.18512841022908
2023-10-23 05:42:07.872292,AmEx,56,0.927999580103264,19.541666666666668,12200,359.0,1281.0,92.7999580103264,67.43055555555556,84.06714567182988
2023-10-24 05:42:07.872292,AmEx,52,0.9035542019532349,16.76923076923077,16000,372.0,1283.0,90.35542019532349,72.05128205128204,84.22709471304636
2023-10-25 05:42:07.872292,AmEx,45,0.9177147982092572,16.205128205128204,11450,365.0,1282.0,91.77147982092572,72.99145299145299,85.21917580789876
2023-10-26 05:42:07.872292,AmEx,56,0.9075289459565649,17.046511627906977,13200,364.0,1288.0,90.75289459565649,71.5891472868217,84.27719148387476
2023-10-27 05:42:07.872292,AmEx,35,0.9175902308200908,15.088235294117647,9500,360.0,1292.0,91.75902308200908,74.85294117647058,85.7513938939457
2023-10-28 05:42:07.872292,AmEx,2,0.9491968106924416,13.0,0,306.0,1246.0,94.91968106924415,78.33333333333333,88.46784053462207
2023-10-30 05:42:07.872292,AmEx,35,0.9174147693095377,17.48148148148148,9800,281.0,1229.0,91.74147693095377,70.8641975308642,84.67199772473614
2023-10-31 05:42:07.872292,AmEx,49,0.9093147364748007,18.214285714285715,15000,274.0,1230.0,90.93147364748006,69.64285714285714,83.89859396659718
2023-11-01 05:42:07.872292,AmEx,49,0.9209287291985385,16.357142857142858,14450,271.0,1232.0,92.09287291985385,72.73809523809524,85.4038650313555
2023-11-02 05:42:07.872292,AmEx,58,0.9207447333876144,17.761904761904763,19250,284.0,1247.0,92.07447333876144,70.39682539682539,84.66228428842834
2023-11-03 05:42:07.872292,AmEx,40,0.9158650996387205,18.5,16200,268.0,1237.0,91.58650996387206,69.16666666666666,84.06925498193603
2023-11-06 05:42:07.872292,AmEx,52,0.9217504408854518,17.523809523809526,17500,285.0,1238.0,92.17504408854518,70.79365079365078,84.84961728236783
2023-11-07 05:42:07.872292,AmEx,46,0.9153530910239159,16.11111111111111,15250,329.0,1250.0,91.5353091023916,73.14814814814815,85.21209899564025
2023-11-08 05:42:07.872292,AmEx,42,0.9186128255093639,19.736842105263158,11900,336.0,1259.0,91.86128255093638,67.10526315789474,83.54422022283661
2023-11-09 05:42:07.872292,AmEx,36,0.9074638797508658,15.875,10050,323.0,1294.0,90.74638797508658,73.54166666666667,84.8476939875433
2023-11-10 05:42:07.872292,AmEx,57,0.9122836110877187,18.27659574468085,18100,331.0,1304.0,91.22836110877188,69.53900709219859,83.86788268204552
2023-11-13 05:42:07.872292,AmEx,43,0.9125615638437101,15.971428571428572,14800,316.0,1302.0,91.25615638437101,73.38095238095238,85.03836390647122
2023-11-14 05:42:07.872292,AmEx,55,0.9180882045061488,16.622222222222224,16250,331.0,1297.0,91.80882045061487,72.29629629629629,84.99929911419633
2023-11-15 05:42:07.872292,AmEx,45,0.9192715067350414,16.425,16100,324.0,1317.0,91.92715067350414,72.625,85.11707533675207
2023-11-16 05:42:07.872292,AmEx,68,0.9097664806739432,14.574468085106384,26100,346.0,1347.0,90.97664806739432,75.70921985815602,85.50708999114396
2023-11-17 05:42:07.872292,AmEx,53,0.9100233144767627,17.0,14350,357.0,1372.0,91.00233144767627,71.66666666666667,84.25716572383814
2023-11-19 05:42:07.872292,AmEx,1,0.9409006290625451,8.0,100,322.0,1347.0,94.09006290625452,86.66666666666667,90.35103145312725
2023-11-20 05:42:07.872292,AmEx,56,0.9074621322372831,16.348837209302324,18750,321.0,1371.0,90.74621322372832,72.75193798449612,84.45668800721299
2023-11-21 05:42:07.872292,AmEx,51,0.9184002115244905,18.976744186046513,10450,329.0,1385.0,91.84002115244905,68.37209302325581,83.66163848320127
2023-11-22 05:42:07.872292,AmEx,46,0.9081595424134192,18.17948717948718,18550,320.0,1392.0,90.81595424134193,69.7008547008547,83.53423353092737
2023-11-23 05:42:07.872292,AmEx,35,0.9068877648031055,20.09375,7300,310.0,1375.0,90.68877648031055,66.51041666666666,82.54751324015527
2023-11-24 05:42:07.872292,AmEx,53,0.9162896836209707,16.595238095238095,16450,295.0,1371.0,91.62896836209707,72.34126984126983,84.77486513342949
2023-11-27 05:42:07.872292,AmEx,39,0.9066515473435253,16.36111111111111,9800,281.0,1371.0,90.66515473435253,72.73148148148148,84.4100218116207
2023-11-28 05:42:07.872292,AmEx,35,0.9140229485061957,17.193548387096776,11550,315.0,1350.0,91.40229485061957,71.34408602150538,84.4043732317614
2023-11-29 05:42:07.872292,AmEx,34,0.9189259825486027,14.454545454545455,11150,293.0,1324.0,91.89259825486027,75.9090909090909,86.07102640015741
2023-11-30 05:42:07.872292,AmEx,47,0.9084438960580827,17.36111111111111,14450,289.0,1315.0,90.84438960580827,71.06481481481481,84.11163924734859
2023-12-01 05:42:07.872292,AmEx,51,0.9213981828973766,17.194444444444443,19500,294.0,1314.0,92.13981828973766,71.3425925925926,84.8446869226466
2023-12-04 05:42:07.872292,AmEx,46,0.9297089412611654,18.37837837837838,14600,305.0,1315.0,92.97089412611655,69.36936936936937,84.66625787386909
2023-12-05 05:42:07.872292,AmEx,55,0.9081558932066589,17.29268292682927,14900,307.0,1314.0,90.8155893206659,71.1788617886179,84.13345319691831
2023-12-06 05:42:07.872292,AmEx,32,0.9259952555840949,18.689655172413794,9800,300.0,1311.0,92.5995255584095,68.85057471264368,84.33293519299785
2023-12-07 05:42:07.872292,AmEx,49,0.924507610706983,16.952380952380953,14250,314.0,1358.0,92.45076107069829,71.74603174603175,85.03319005915867
2023-12-08 05:42:07.872292,AmEx,50,0.9087709438813173,16.205128205128204,18500,330.0,1373.0,90.87709438813172,72.99145299145299,84.58998309150176
2023-12-11 05:42:07.872292,AmEx,62,0.9167179763646358,18.02127659574468,13850,345.0,1386.0,91.67179763646358,69.9645390070922,84.05326052035946
2023-12-12 05:42:07.872292,AmEx,56,0.9187728984184533,17.526315789473685,20000,350.0,1393.0,91.87728984184534,70.78947368421052,84.38948702618582
2023-12-13 05:42:07.872292,AmEx,39,0.9130283291177104,15.25,9450,343.0,1374.0,91.30283291177103,74.58333333333334,85.27841645588552
2023-12-14 05:42:07.872292,AmEx,29,0.9048149412114123,17.153846153846153,10250,317.0,1363.0,90.48149412114122,71.41025641025641,83.93782398364753
2023-12-15 05:42:07.872292,AmEx,42,0.916338023022609,16.5,13350,327.0,1353.0,91.6338023022609,72.5,84.86090115113045
2023-12-18 05:42:07.872292,AmEx,51,0.9208254222541583,16.454545454545453,11900,329.0,1358.0,92.08254222541584,72.57575757575758,85.09799838543519
2023-12-19 05:42:07.872292,AmEx,40,0.9150954682637491,17.657894736842106,12950,319.0,1356.0,91.50954682637492,70.5701754385965,84.2138260447664
2023-12-20 05:42:07.872292,AmEx,46,0.9153355165907945,15.785714285714286,17200,303.0,1366.0,91.53355165907945,73.69047619047619,85.14191868668259
2023-12-21 05:42:07.872292,AmEx,50,0.9180352996803622,15.951219512195122,14250,297.0,1359.0,91.80352996803623,73.41463414634146,85.20815522792054
2023-12-22 05:42:07.872292,AmEx,40,0.913116075043893,18.466666666666665,13950,298.0,1356.0,91.3116075043893,69.22222222222223,83.71047041886132
2023-12-25 05:42:07.872292,AmEx,42,0.9083905356522978,18.583333333333332,15700,311.0,1343.0,90.83905356522978,69.02777777777779,83.44186011594823
2023-12-26 05:42:07.872292,AmEx,29,0.9119926864726622,16.84,11900,298.0,1327.0,91.19926864726622,71.93333333333334,84.52563432363311
2023-12-27 05:42:07.872292,AmEx,34,0.911032178321428,19.34375,8650,281.0,1293.0,91.1032178321428,67.76041666666666,83.2937339160714
2023-12-28 05:42:07.872292,AmEx,58,0.9084381425654035,15.244444444444444,19050,299.0,1298.0,90.84381425654034,74.5925925925926,85.20368490604794
2023-12-29 05:42:07.872292,AmEx,62,0.9092328110435304,16.878048780487806,17550,315.0,1359.0,90.92328110435304,71.869918699187,84.30461616193261
2024-01-01 05:42:07.872292,AmEx,88,0.9026986524909586,17.01851851851852,28650,353.0,1391.0,90.26986524909586,71.6358024691358,83.84367336528867
2024-01-02 05:42:07.872292,AmEx,85,0.9192163216570987,17.62962962962963,26750,398.0,1425.0,91.92163216570987,70.61728395061728,84.29600126804013
2024-01-03 05:42:07.872292,AmEx,75,0.9157864153959363,19.21153846153846,19700,431.0,1454.0,91.57864153959363,67.98076923076923,83.27555153902757
2024-01-04 05:42:07.872292,AmEx,80,0.917744843277046,17.18867924528302,26700,482.0,1499.0,91.7744843277046,71.35220125786164,84.2949025412108
2024-01-05 05:42:07.872292,AmEx,63,0.9176119808089775,16.6,21350,511.0,1509.0,91.76119808089776,72.33333333333333,84.56259904044887
2024-01-08 05:42:07.872292,AmEx,73,0.9121617500621216,15.90566037735849,20300,526.0,1543.0,91.21617500621217,73.49056603773585,84.56925731442684
2024-01-09 05:42:07.872292,AmEx,88,0.9146079092718028,14.803571428571429,36350,552.0,1596.0,91.46079092718028,75.32738095238095,85.13660974930443
2024-01-10 05:42:07.872292,AmEx,62,0.9111459766149091,17.044444444444444,16700,526.0,1624.0,91.11459766149092,71.5925925925926,83.78707660852325
2024-01-11 05:42:07.872292,AmEx,78,0.9118805793640072,17.339622641509433,25350,519.0,1655.0,91.18805793640072,71.1006289308176,83.61421764744564
2024-01-12 05:42:07.872292,AmEx,88,0.911489424395976,16.20754716981132,29150,532.0,1692.0,91.1489424395976,72.9874213836478,84.08669763489314
2024-01-15 05:42:07.872292,AmEx,108,0.9224139955016853,16.910714285714285,32950,560.0,1754.0,92.24139955016854,71.81547619047619,84.15734263222713
2024-01-16 05:42:07.872292,AmEx,89,0.9129574306351798,16.01818181818182,34750,586.0,1788.0,91.29574306351797,73.30303030303031,84.06278062266809
2024-01-17 05:42:07.872292,AmEx,70,0.9168116572605696,16.26530612244898,15300,583.0,1826.0,91.68116572605696,72.89115646258503,84.05592980180398
2024-01-18 05:42:07.872292,AmEx,77,0.9120520578211788,16.0,21200,572.0,1854.0,91.20520578211789,73.33333333333333,83.89460289105894
2024-01-19 05:42:07.872292,AmEx,74,0.9173651397529102,17.785714285714285,23700,584.0,1878.0,91.73651397529102,70.35714285714286,83.21939984478837
2024-01-21 05:42:07.872292,AmEx,4,0.9210625215093939,14.5,150,510.0,1820.0,92.1062521509394,75.83333333333333,85.16312607546969
2024-01-22 05:42:07.872292,AmEx,53,0.9020372720024532,16.069767441860463,16100,475.0,1817.0,90.20372720024532,73.2170542635659,83.43297987919243
2024-01-23 05:42:07.872292,AmEx,71,0.916887648154963,17.70212765957447,25400,438.0,1849.0,91.6887648154963,70.49645390070921,83.29531857796091
2024-01-24 05:42:07.872292,AmEx,81,0.9163766509271081,16.70909090909091,18850,430.0,1901.0,91.6376650927108,72.15151515151516,83.66228709180996
2024-01-25 05:42:07.872292,AmEx,85,0.9130976192185266,16.75,32700,445.0,1944.0,91.30976192185265,72.08333333333333,83.39188096092633
2024-01-26 05:42:07.872292,AmEx,82,0.9209291444018052,15.52,26600,450.0,1975.0,92.09291444018052,74.13333333333333,84.33645722009025
2024-01-27 05:42:07.872292,AmEx,3,0.9154231663076869,11.666666666666666,1250,379.0,1938.0,91.5423166307687,80.55555555555556,86.06182498205101
2024-01-28 05:42:07.872292,AmEx,2,0.8916258571584196,15.0,300,377.0,1894.0,89.16258571584196,75.0,83.29329285792097
