Date,Risk_Score,Exam_Finding_Count,MRA_Count,MRIA_Count,Remediation_Pct,Bank,Risk_Score_30d,Risk_Score_90d,Risk_Trend,Regulatory_Health_Score
2022-05-03 05:41:59.816244,33.08749958066967,18,19,9,0.8276320064660483,JPMorgan,34.9961619382988,34.37390114981525,0.6222607884835512,66.91250041933033
2022-05-04 05:41:59.816244,35.57771464855005,8,13,7,0.817001275161464,JPMorgan,34.95652369377466,34.43265767934149,0.5238660144331746,64.42228535144994
2022-05-05 05:41:59.816244,34.45719758043973,13,13,10,0.8194173676393609,JPMorgan,34.82559089758919,34.43423360710899,0.39135729048019385,65.54280241956027
2022-05-06 05:41:59.816244,35.309757552836864,21,14,12,0.8504371859253437,JPMorgan,34.878631915752905,34.46819769124762,0.41043422450528766,64.69024244716314
2022-05-07 05:41:59.816244,39.28355189388443,22,15,8,0.7955286485706792,JPMorgan,35.00846300325558,34.518097492356425,0.4903655108991529,60.71644810611557
2022-05-08 05:41:59.816244,35.25378846675394,23,8,8,0.8450021403097836,JPMorgan,35.03055137882107,34.54234829587031,0.4882030829507613,64.74621153324605
2022-05-09 05:41:59.816244,31.286399322160435,9,12,5,0.8389474775933057,JPMorgan,35.04139015644766,34.57622982315658,0.465160333291081,68.71360067783957
2022-05-10 05:41:59.816244,34.493352706886434,13,9,6,0.8405506401144368,JPMorgan,35.01704822674394,34.58467593017744,0.43237229656649845,65.50664729311356
2022-05-11 05:41:59.816244,35.9500307237678,16,13,12,0.8099810721662278,JPMorgan,35.02862844125463,34.61875452438689,0.40987391686774544,64.04996927623219
2022-05-12 05:41:59.816244,35.83561270599101,20,9,5,0.8173927338393063,JPMorgan,35.173254891759036,34.65433090160263,0.5189239901564093,64.16438729400899
2022-05-13 05:41:59.816244,39.88899894723985,20,10,12,0.8241543111444821,JPMorgan,35.262635132891674,34.72698105961206,0.5356540732796162,60.11100105276015
2022-05-14 05:41:59.816244,34.521712042547634,13,14,9,0.822686651782148,JPMorgan,35.09195950450216,34.68559783890429,0.40636166559786346,65.47828795745237
2022-05-15 05:41:59.816244,33.30017714336135,19,12,5,0.8323853529781735,JPMorgan,35.13263859683159,34.65803312438765,0.47460547244394036,66.69982285663865
2022-05-16 05:41:59.816244,30.66768348712433,13,11,9,0.84291713221495,JPMorgan,35.136318249141866,34.693278812822946,0.4430394363189194,69.33231651287568
2022-05-17 05:41:59.816244,40.884121455011346,20,17,14,0.8047806599852363,JPMorgan,35.22861864681788,34.7875641576901,0.44105448912777945,59.115878544988654
2022-05-18 05:41:59.816244,37.84507477801494,16,16,7,0.8367319598106446,JPMorgan,35.34058472237249,34.818614864497405,0.5219698578750851,62.15492522198506
2022-05-19 05:41:59.816244,34.26255414150155,20,17,7,0.8281944471144799,JPMorgan,35.07023233364508,34.81499167478077,0.25524065886430947,65.73744585849845
2022-05-20 05:41:59.816244,30.239573701627656,13,11,1,0.8262037030669875,JPMorgan,34.948216244151546,34.795388873147054,0.1528273710044914,69.76042629837235
2022-05-21 05:41:59.816244,35.35233694576798,21,11,9,0.7926797354880464,JPMorgan,35.120900212726944,34.83602311720257,0.28487709552437224,64.64766305423203
2022-05-22 05:41:59.816244,36.67796581461712,17,14,7,0.8056921482942938,JPMorgan,35.32828862444873,34.869800569982985,0.4584880544657466,63.32203418538288
2022-05-23 05:41:59.816244,29.375743041461845,16,7,8,0.7656656127782236,JPMorgan,35.06909609534298,34.8160293012589,0.2530667940840772,70.62425695853815
2022-05-24 05:41:59.816244,32.87262872264701,17,6,7,0.832757484699922,JPMorgan,35.06063579877882,34.80134021724445,0.25929558153436716,67.12737127735299
2022-05-25 05:41:59.816244,36.872913356307805,20,16,6,0.8224479312800435,JPMorgan,35.028297508716605,34.84976156811622,0.17853594060038347,63.127086643692195
2022-05-26 05:41:59.816244,38.87088847892483,19,9,7,0.8084052909247982,JPMorgan,35.28962141531138,34.85875157166514,0.43086984364624215,61.12911152107517
2022-05-27 05:41:59.816244,34.8867048909453,13,9,7,0.782792351797306,JPMorgan,35.2685890464535,34.83130600619572,0.43728304025778186,65.11329510905469
2022-05-28 05:41:59.816244,36.71257323102608,16,9,4,0.8449717698867871,JPMorgan,35.42326526548408,34.82150655079043,0.601758714693652,63.28742676897392
2022-05-29 05:41:59.816244,35.29537644050304,16,9,14,0.818214130480387,JPMorgan,35.45934754340751,34.849117504719125,0.6102300386883854,64.70462355949695
2022-05-30 05:41:59.816244,31.929212844839224,16,13,4,0.8274995682980762,JPMorgan,35.26732790672295,34.75185976864998,0.5154681380729684,68.07078715516077
2022-05-31 05:41:59.816244,40.970076815118865,19,10,10,0.819576083971576,JPMorgan,35.35755602549867,34.84654018780628,0.5110158376923835,59.029923184881135
2022-06-01 05:41:59.816244,35.44134089464619,16,7,5,0.8360333504364178,JPMorgan,35.24675207850581,34.852783351419134,0.39396872708667274,64.55865910535381
2022-06-02 05:41:59.816244,35.764861399908824,18,14,11,0.827345600382966,JPMorgan,35.33599747248045,34.80897588413566,0.5270215883447875,64.23513860009118
2022-06-03 05:41:59.816244,39.411646461255316,19,14,5,0.8362219732358938,JPMorgan,35.463795199570626,34.89978877508108,0.5640064244895484,60.588353538744684
2022-06-04 05:41:59.816244,31.834387585303045,16,12,11,0.8407802271130528,JPMorgan,35.37636819973273,34.81102305813043,0.5653451416023003,68.16561241469695
2022-06-05 05:41:59.816244,28.845093174704083,15,13,6,0.84247720520776,JPMorgan,35.160879387128304,34.76380211738637,0.3970772697419349,71.15490682529591
2022-06-06 05:41:59.816244,40.54082403398085,15,14,5,0.7973072345764499,JPMorgan,35.20278845846486,34.879679174282195,0.3231092841826637,59.45917596601915
2022-06-07 05:41:59.816244,32.06135265570219,24,14,9,0.8293752488505823,JPMorgan,35.096373931429795,34.908610656076995,0.18776327535280046,67.9386473442978
2022-06-08 05:41:59.816244,36.19245580655901,16,12,9,0.8493192041190228,JPMorgan,35.259909147576415,34.988597834631186,0.2713113129452296,63.80754419344099
2022-06-09 05:41:59.816244,35.309152816543,15,10,8,0.8302359641742255,JPMorgan,35.287102484564976,34.98849161767439,0.29861086689058425,64.69084718345701
2022-06-10 05:41:59.816244,33.50043351528011,14,11,9,0.8130941807493277,JPMorgan,35.20544924428204,34.99113780922805,0.2143114350539932,66.49956648471989
2022-06-11 05:41:59.816244,32.59178598461667,17,6,7,0.8588605159165237,JPMorgan,35.0973216869029,34.95562288349866,0.14169880340423902,67.40821401538332
2022-06-12 05:41:59.816244,29.245580165663334,22,12,3,0.7987949642713666,JPMorgan,34.74254106085035,34.88250702456166,-0.13996596371131176,70.75441983433666
2022-06-13 05:41:59.816244,36.629675308236834,15,8,7,0.8359490133798548,JPMorgan,34.81280650303999,34.931273175416024,-0.11846667237603725,63.370324691763166
2022-06-14 05:41:59.816244,39.32325099328075,16,14,5,0.8457017928645179,JPMorgan,35.013575631370635,34.94069108171131,0.072884549659328,60.67674900671925
2022-06-15 05:41:59.816244,28.77512609827185,24,15,5,0.822190722535491,JPMorgan,34.950490385075554,34.92810293503472,0.022387450040831425,71.22487390172815
2022-06-16 05:41:59.816244,31.80235469591446,24,7,6,0.7872472422548682,JPMorgan,34.647764826438994,34.85742754549785,-0.20966271905885492,68.19764530408554
2022-06-17 05:41:59.816244,36.83949227182362,17,18,10,0.8336030112214615,JPMorgan,34.614245409565946,34.811426433659655,-0.19718102409370886,63.16050772817638
2022-06-18 05:41:59.816244,36.94021806603592,23,13,6,0.8261141931675342,JPMorgan,34.70350087371709,34.865701549787936,-0.16220067607084587,63.05978193396408
2022-06-19 05:41:59.816244,32.89044833497551,16,12,7,0.870227238337898,JPMorgan,34.79186336149535,34.86193337107176,-0.07007000957640486,67.1095516650245
2022-06-20 05:41:59.816244,31.542663384644545,21,3,6,0.8295957015807758,JPMorgan,34.66487424279124,34.85126397603319,-0.18638973324194552,68.45733661535546
2022-06-21 05:41:59.816244,35.40375603407399,15,19,11,0.8238408439347857,JPMorgan,34.622400583439806,34.83048753551358,-0.2080869520737778,64.596243965926
2022-06-22 05:41:59.816244,28.220861205140807,13,11,2,0.8028235087857027,JPMorgan,34.5839045222291,34.72954819801286,-0.14564367578375936,71.7791387948592
2022-06-23 05:41:59.816244,25.94582671022946,11,10,6,0.8274427269691393,JPMorgan,34.35301112181518,34.59831616277381,-0.24530504095863392,74.05417328977055
2022-06-24 05:41:59.816244,37.23793854399551,19,15,5,0.8419829135985314,JPMorgan,34.36517862807145,34.664424815332104,-0.2992461872606569,62.76206145600449
2022-06-25 05:41:59.816244,31.321243685623312,14,17,8,0.8348605424809084,JPMorgan,34.11352380162806,34.6780870438526,-0.564563242224537,68.67875631437668
2022-06-26 05:41:59.816244,36.492066188784484,17,16,6,0.8041640157270621,JPMorgan,34.16703584488936,34.7355258343746,-0.5684899894852364,63.507933811215516
2022-06-27 05:41:59.816244,40.355743749931655,18,9,11,0.8198184971782799,JPMorgan,34.28847486218622,34.77825954325901,-0.4897846810727913,59.644256250068345
2022-06-28 05:41:59.816244,31.930375565958236,18,16,7,0.8199052352233037,JPMorgan,34.17630816636805,34.74147438401218,-0.5651662176441263,68.06962443404177
2022-06-29 05:41:59.816244,35.09953961172182,15,14,4,0.7980813873401621,JPMorgan,34.281985725264136,34.79105315575098,-0.5090674304868443,64.90046038827818
2022-06-30 05:41:59.816244,31.241784147217533,24,7,7,0.7895728979168308,JPMorgan,33.95770930300077,34.7866089461565,-0.8288996431557294,68.75821585278247
2022-07-01 05:41:59.816244,31.376720267063092,18,12,6,0.818600638705686,JPMorgan,33.822221948747995,34.71958491794994,-0.8973629692019429,68.62327973293691
2022-07-02 05:41:59.816244,33.76699577118714,23,10,5,0.8224179890552149,JPMorgan,33.7556264277906,34.69592861285662,-0.9403021850660167,66.23300422881286
2022-07-03 05:41:59.816244,35.215922241547716,13,17,5,0.8542337514938545,JPMorgan,33.61576895380035,34.678695949048546,-1.0629269952481977,64.78407775845228
2022-07-04 05:41:59.816244,39.690084396734555,20,13,10,0.7970831919753685,JPMorgan,33.8776255141814,34.6931948705011,-0.8155693563196991,60.309915603265445
2022-07-05 05:41:59.816244,31.712545230592138,19,12,4,0.8275262034877278,JPMorgan,33.97320724937767,34.6709061840863,-0.697698934708626,68.28745476940786
2022-07-06 05:41:59.816244,42.31581642383593,20,10,7,0.8128077363551365,JPMorgan,34.03237366237284,34.74787504136442,-0.7155013789915827,57.68418357616407
2022-07-07 05:41:59.816244,27.578590406623412,13,13,2,0.8480492123097884,JPMorgan,33.882948254070214,34.66995785477369,-0.7870096007034775,72.42140959337658
2022-07-08 05:41:59.816244,30.023710180171292,14,6,5,0.873429307358269,JPMorgan,33.677323399857286,34.65954090129379,-0.9822175014365015,69.97628981982871
2022-07-09 05:41:59.816244,33.78481368335912,18,12,9,0.8135052528139735,JPMorgan,33.62651209541783,34.64355426890891,-1.0170421734910775,66.21518631664088
2022-07-10 05:41:59.816244,34.641160189838686,13,12,7,0.7986128761318458,JPMorgan,33.664536317903114,34.63287133447993,-0.9683350165768161,65.35883981016131
2022-07-11 05:41:59.816244,36.479808721591965,17,12,5,0.7703694824692324,JPMorgan,33.79413707580229,34.68823788482141,-0.8941008090191218,63.520191278408035
2022-07-12 05:41:59.816244,38.60867662595645,18,18,6,0.8841558384802927,JPMorgan,34.1062402911454,34.703805494962474,-0.5975652038170765,61.39132337404355
2022-07-13 05:41:59.816244,37.664536978059274,19,13,7,0.8344554832636739,JPMorgan,34.14073568013948,34.681833895893874,-0.5410982157543955,62.335463021940726
2022-07-14 05:41:59.816244,36.23978456328555,16,7,9,0.799706919108317,JPMorgan,34.0379534658063,34.72805589800284,-0.6901024321965465,63.76021543671445
2022-07-15 05:41:59.816244,31.059612334219548,18,9,2,0.805585976056624,JPMorgan,34.11410300700456,34.733637213740664,-0.6195342067361054,68.94038766578045
2022-07-16 05:41:59.816244,32.13259057793507,15,18,6,0.8590963240281283,JPMorgan,34.12511086973858,34.66716478099848,-0.5420539112599059,67.86740942206492
2022-07-17 05:41:59.816244,38.224319112981405,19,6,12,0.834008254635514,JPMorgan,34.171271764443844,34.708700632127425,-0.5374288676835803,61.775680887018595
2022-07-18 05:41:59.816244,35.16025111226688,14,7,9,0.8286107940323347,JPMorgan,34.11193953265153,34.62855758000457,-0.5166180473530346,64.83974888773312
2022-07-19 05:41:59.816244,38.01776666891351,14,9,11,0.8635668159803828,JPMorgan,34.2828501437828,34.674309916476574,-0.3914597726937714,61.98223333108649
2022-07-20 05:41:59.816244,38.34095296126636,24,17,10,0.8137870477861385,JPMorgan,34.50945979633686,34.765078083951686,-0.25561828761482275,61.65904703873364
2022-07-21 05:41:59.816244,37.509485099401104,21,7,8,0.8235205118101165,JPMorgan,34.5796507651811,34.84344665768988,-0.26379589250878155,62.490514900598896
2022-07-22 05:41:59.816244,32.203915295907905,13,9,12,0.8147898387973918,JPMorgan,34.71241923487334,34.788473284148466,-0.07605404927512893,67.7960847040921
2022-07-23 05:41:59.816244,37.33587847516885,16,11,9,0.8539468997594556,JPMorgan,35.09208762703798,34.83524484921067,0.256842777827309,62.66412152483115
2022-07-24 05:41:59.816244,31.54411798744952,9,16,8,0.781788384210771,JPMorgan,34.90229360848645,34.765256581758166,0.13703702672828655,68.45588201255048
2022-07-25 05:41:59.816244,35.63976583906923,18,12,10,0.8713528997462747,JPMorgan,35.04624434693464,34.81646318795803,0.2297811589766141,64.36023416093077
2022-07-26 05:41:59.816244,42.237016408539525,21,14,7,0.8305255982899726,JPMorgan,35.23774268759315,34.891122526312,0.3466201612811446,57.762983591460475
2022-07-27 05:41:59.816244,33.73433488359944,9,12,6,0.8249579206861564,JPMorgan,35.01702905871541,34.90958972879523,0.10743932992017591,66.26566511640056
2022-07-28 05:41:59.816244,30.570441679840695,10,11,7,0.8419797366973274,JPMorgan,34.971697929178156,34.86911787965124,0.1025800495269138,69.4295583201593
2022-07-29 05:41:59.816244,37.21926100961256,14,10,2,0.8025564592204006,JPMorgan,35.04235530910785,34.86388964703165,0.1784656620761993,62.78073899038744
2022-07-30 05:41:59.816244,30.517341110752835,8,12,6,0.822941877063583,JPMorgan,35.01820720789236,34.77782417879727,0.24038302909509213,69.48265888924716
2022-07-31 05:41:59.816244,36.36711516709501,17,14,3,0.8643916320267065,JPMorgan,35.18455370456009,34.75117591060463,0.43337779395545795,63.63288483290499
2022-08-01 05:41:59.816244,37.519599143464895,12,11,9,0.8520137021290056,JPMorgan,35.30964048363602,34.800421461302356,0.5092190223336601,62.480400856535105
2022-08-02 05:41:59.816244,33.64840014827871,17,8,11,0.8332083458111201,JPMorgan,35.257389747193706,34.77898463352156,0.4784051136721459,66.35159985172129
2022-08-03 05:41:59.816244,35.7085780108515,10,12,10,0.8182159257303194,JPMorgan,35.12467286766427,34.79288886052613,0.3317840071381397,64.2914219891485
2022-08-04 05:41:59.816244,38.04251643805285,22,13,9,0.8264030428333523,JPMorgan,35.335671907912975,34.82325284813965,0.5124190597733218,61.95748356194715
2022-08-05 05:41:59.816244,32.29739926595273,18,16,9,0.8359690652240351,JPMorgan,35.001724669316864,34.74562893005152,0.2560957392653478,67.70260073404728
2022-08-06 05:41:59.816244,40.763855363820596,22,21,6,0.8287857270315563,JPMorgan,35.44123350122344,34.80685189557448,0.6343816056489544,59.236144636179404
2022-08-07 05:41:59.816244,35.69373942149969,18,6,7,0.8303272391114142,JPMorgan,35.63023447593438,34.855822341122696,0.7744121348116835,64.30626057850031
2022-08-08 05:41:59.816244,36.82179039081457,13,8,7,0.8226910231458637,JPMorgan,35.731467032849565,34.88169387094412,0.8497731619054463,63.17820960918543
2022-08-09 05:41:59.816244,32.80252647165434,13,9,7,0.7793905545961433,JPMorgan,35.67017924224342,34.84672160147619,0.8234576407672307,67.19747352834565
2022-08-10 05:41:59.816244,28.9056147662153,15,13,8,0.8293674613719132,JPMorgan,35.417706110397525,34.76972162436758,0.647984486029948,71.09438523378469
2022-08-11 05:41:59.816244,32.53053328304297,15,9,8,0.847971362313406,JPMorgan,35.215101332300414,34.68796089476538,0.5271404375350315,67.46946671695703
2022-08-12 05:41:59.816244,39.544035058256924,15,7,5,0.8229219398919938,JPMorgan,35.27775126830701,34.743764483828826,0.5339867844781807,60.455964941743076
2022-08-13 05:41:59.816244,40.234701399573574,20,13,14,0.8224712744002145,JPMorgan,35.41091516284994,34.82081475334229,0.5901004095076487,59.765298600426426
2022-08-14 05:41:59.816244,30.128520722579747,17,9,8,0.7994688327615057,JPMorgan,35.37987877579528,34.81482405595846,0.5650547198368159,69.87147927742025
2022-08-15 05:41:59.816244,41.56231505957337,20,10,6,0.80458285134142,JPMorgan,35.69420292518321,34.8223595404536,0.8718433847296154,58.43768494042663
2022-08-16 05:41:59.816244,34.40237489701916,11,12,5,0.8015216584306291,JPMorgan,35.56680478465114,34.78410731955364,0.7826974650974989,65.59762510298084
2022-08-17 05:41:59.816244,32.41305839165274,13,17,3,0.8219335064032164,JPMorgan,35.475231693964005,34.76355736677755,0.7116743271864578,67.58694160834726
2022-08-18 05:41:59.816244,39.02559195108511,22,9,9,0.798311334449485,JPMorgan,35.50882587003639,34.86117979177152,0.6476460782648701,60.97440804891489
2022-08-19 05:41:59.816244,31.095369853515102,23,6,5,0.8491612050290076,JPMorgan,35.26730643311135,34.81388015741315,0.4534262756981988,68.90463014648489
2022-08-20 05:41:59.816244,42.26047819194475,18,19,8,0.8249055973164158,JPMorgan,35.42567286952947,34.8759080727168,0.5497647968126742,57.73952180805525
2022-08-21 05:41:59.816244,33.67059178020244,23,14,2,0.7905910158095675,JPMorgan,35.474562085672616,34.923628614258355,0.5509334714142611,66.32940821979756
2022-08-22 05:41:59.816244,38.1309808470235,24,12,9,0.8159445589863987,JPMorgan,35.50106549806778,34.982054748973646,0.5190107490941358,61.8690191529765
2022-08-23 05:41:59.816244,34.21770496626026,17,14,9,0.8606452074248174,JPMorgan,35.590185064028134,34.95255243352868,0.6376326304994535,65.78229503373974
2022-08-24 05:41:59.816244,32.22955490716802,22,7,8,0.8040997611059968,JPMorgan,35.476511366298105,34.87875983828694,0.597751528011166,67.77044509283198
2022-08-25 05:41:59.816244,29.730032548636927,20,18,10,0.8090947461386401,JPMorgan,35.05961190430135,34.82146347892795,0.23814842537339587,70.26996745136307
2022-08-26 05:41:59.816244,33.38826153941119,17,6,3,0.8507435734852136,JPMorgan,35.04807612616173,34.78452668235445,0.2635494438072783,66.61173846058881
2022-08-27 05:41:59.816244,35.303207510727994,24,9,8,0.8140991284807397,JPMorgan,35.20583498719132,34.78461369424584,0.42122129294547506,64.69679248927201
2022-08-28 05:41:59.816244,36.13874186948603,11,12,4,0.8383530311611931,JPMorgan,35.169817682520424,34.83138623896414,0.3384314435562814,63.86125813051397
2022-08-29 05:41:59.816244,34.136315500468484,24,18,4,0.8095091745519699,JPMorgan,35.29045016217762,34.75545555769025,0.5349946044873732,65.86368449953152
2022-08-30 05:41:59.816244,32.74688979774601,16,7,2,0.8248169205872251,JPMorgan,35.169775983199315,34.72551721216913,0.4442587710301851,67.25311020225399
2022-08-31 05:41:59.816244,31.233048276590146,12,11,6,0.837753539943718,JPMorgan,34.96022428763683,34.67516373302115,0.2850605546156757,68.76695172340985
2022-09-01 05:41:59.816244,36.53378143096562,23,9,11,0.8316347446378696,JPMorgan,35.05640366372639,34.64318745490682,0.4132162088195699,63.46621856903438
2022-09-02 05:41:59.816244,38.04840708290599,20,9,3,0.8339894478605065,JPMorgan,35.134397966128205,34.71223211599129,0.42216585013691343,61.95159291709401
2022-09-03 05:41:59.816244,30.69756767507966,14,10,4,0.8051024658073533,JPMorgan,34.889566340695765,34.73281516599547,0.15675117470029676,69.30243232492035
2022-09-04 05:41:59.816244,39.627766299372624,16,15,6,0.818098135311417,JPMorgan,35.13391190847643,34.72267008005538,0.41124182842104773,60.372233700627376
2022-09-05 05:41:59.816244,34.21680318343832,22,13,7,0.816034100536244,JPMorgan,34.91567683579702,34.74661953036356,0.1690573054334621,65.78319681656168
2022-09-06 05:41:59.816244,30.097387773093942,12,6,5,0.8023689638129305,JPMorgan,34.72913178085016,34.67889655221394,0.05023522863621821,69.90261222690606
2022-09-07 05:41:59.816244,37.98432244518041,14,14,13,0.8203119453719985,JPMorgan,34.76788284932902,34.7086206591988,0.059262190130219494,62.01567755481959
2022-09-08 05:41:59.816244,28.806699651088802,14,8,6,0.816065223211662,JPMorgan,34.634688621976835,34.65646806070779,-0.02177943873095245,71.1933003489112
2022-09-09 05:41:59.816244,29.10171679585945,17,11,2,0.8178418035172255,JPMorgan,34.64122535629831,34.617689514166045,0.023535842132261564,70.89828320414055
2022-09-10 05:41:59.816244,36.100143788852094,22,16,8,0.844502227896618,JPMorgan,34.760212373158616,34.693851332201476,0.06636104095714046,63.899856211147906
2022-09-11 05:41:59.816244,33.999787343217704,13,11,8,0.8377383219753816,JPMorgan,34.575404115990644,34.664630354812374,-0.08922623882173042,66.0002126567823
2022-09-12 05:41:59.816244,33.24704526814733,8,15,8,0.7992546429064389,JPMorgan,34.3424822449431,34.59711695786645,-0.25463471292334816,66.75295473185267
2022-09-13 05:41:59.816244,28.070901762515792,12,13,5,0.8422215217221899,JPMorgan,34.2738949462743,34.58929224302471,-0.3153972967504117,71.92909823748421
2022-09-14 05:41:59.816244,32.00952886458016,20,11,5,0.8232499954194011,JPMorgan,33.955468739774524,34.59159417823211,-0.636125438457583,67.99047113541984
2022-09-15 05:41:59.816244,34.29325793855983,13,15,11,0.7718329782989736,JPMorgan,33.95183150782588,34.563302685640295,-0.6114711778144155,65.70674206144017
2022-09-16 05:41:59.816244,29.879723670936233,20,9,9,0.7985390809815854,JPMorgan,33.86738701713533,34.48485274791696,-0.6174657307816318,70.12027632906377
2022-09-17 05:41:59.816244,32.248874266084286,16,13,5,0.7928664750577082,JPMorgan,33.6414964276353,34.477724147151505,-0.8362277195162022,67.75112573391571
2022-09-18 05:41:59.816244,31.5736239528005,17,13,5,0.824366184996752,JPMorgan,33.65743823094482,34.47806815346435,-0.8206299225195295,68.4263760471995
2022-09-19 05:41:59.816244,33.52915298993516,15,11,8,0.8018519806918004,JPMorgan,33.3663940575445,34.45723923075169,-1.0908451732071924,66.47084701006483
2022-09-20 05:41:59.816244,26.061978584407928,8,6,7,0.7970022858926609,JPMorgan,33.11277361768468,34.43325164607688,-1.320478028392202,73.93802141559208
2022-09-21 05:41:59.816244,32.79931753485643,15,8,13,0.8145921333954128,JPMorgan,32.93505150727911,34.509401544128295,-1.5743500368491823,67.20068246514357
2022-09-22 05:41:59.816244,40.29911374116679,24,15,13,0.8663939056793749,JPMorgan,33.13776513310933,34.54341460187464,-1.4056494687653043,59.70088625883321
2022-09-23 05:41:59.816244,34.30462300843409,18,7,10,0.8203745088936147,JPMorgan,33.206934069818196,34.576563261016986,-1.36962919119879,65.69537699156591
2022-09-24 05:41:59.816244,34.30634240932709,18,11,9,0.8383660667679959,JPMorgan,33.3594777318412,34.55227744124523,-1.192799709404028,65.69365759067291
2022-09-25 05:41:59.816244,33.06239387130809,22,10,12,0.8675668345032653,JPMorgan,33.34861547623777,34.471240220371634,-1.1226247441338657,66.93760612869191
2022-09-26 05:41:59.816244,26.076885455884927,16,6,6,0.8029926656081544,JPMorgan,33.041071407743,34.40620144137082,-1.3651300336278211,73.92311454411507
2022-09-27 05:41:59.816244,27.688291327427386,9,13,10,0.8130990152148007,JPMorgan,32.759389723007715,34.32385423821199,-1.5644645152042784,72.31170867257262
2022-09-28 05:41:59.816244,29.470653930953766,15,16,3,0.7983024767408998,JPMorgan,32.603867670690555,34.30417501358684,-1.7003073428962878,70.52934606904623
2022-09-29 05:41:59.816244,30.08408245055863,21,11,2,0.8195625573987055,JPMorgan,32.51510742578431,34.28981237118124,-1.774704945396934,69.91591754944137
2022-09-30 05:41:59.816244,35.67343095208652,22,6,8,0.8400643112104846,JPMorgan,32.663120181634184,34.31099498430234,-1.6478748026681558,64.32656904791348
2022-10-01 05:41:59.816244,34.74811873283808,20,8,5,0.8235906730475865,JPMorgan,32.603598091696604,34.305797167538906,-1.7021990758423016,65.25188126716192
2022-10-02 05:41:59.816244,32.336498575620894,17,16,7,0.8221214889361116,JPMorgan,32.41320114145376,34.22409065841541,-1.8108895169616517,67.6635014243791
2022-10-03 05:41:59.816244,35.05849097636489,14,13,4,0.8646066315356101,JPMorgan,32.5585652514966,34.26126783336845,-1.702702581871847,64.94150902363512
2022-10-04 05:41:59.816244,39.140953600204455,20,9,10,0.7964846369113192,JPMorgan,32.542338161524334,34.22599157977254,-1.6836534182482055,60.859046399795545
2022-10-05 05:41:59.816244,32.55806434101031,16,10,11,0.8268672876969356,JPMorgan,32.48704686677674,34.2813190679324,-1.794272201155664,67.44193565898969
2022-10-06 05:41:59.816244,35.4944391639141,23,5,1,0.8071799241132978,JPMorgan,32.66694857980407,34.34210494552954,-1.6751563657254707,64.50556083608589
2022-10-07 05:41:59.816244,31.47570814383804,25,7,8,0.8498340948568733,JPMorgan,32.44999476975933,34.31644821731264,-1.8664534475533117,68.52429185616197
2022-10-08 05:41:59.816244,34.58065760862837,15,16,6,0.8341353870618405,JPMorgan,32.64246003501064,34.3157759664103,-1.6733159313996566,65.41934239137163
2022-10-09 05:41:59.816244,37.63480298878795,12,15,8,0.8125585420416609,JPMorgan,32.9268962414416,34.328609236045814,-1.4017129946042175,62.36519701121205
2022-10-10 05:41:59.816244,31.071431386574808,20,7,9,0.8163047977643452,JPMorgan,32.75927249469902,34.24486206671935,-1.4855895720203307,68.9285686134252
2022-10-11 05:41:59.816244,32.32749526927491,15,5,5,0.832146249518867,JPMorgan,32.703529425567595,34.18556160328841,-1.4820321777208179,67.67250473072508
2022-10-12 05:41:59.816244,30.141855200779606,17,11,9,0.8046273271849657,JPMorgan,32.60002308998866,34.1178068325939,-1.5177837426052392,69.8581447992204
2022-10-13 05:41:59.816244,37.65513534048675,17,9,8,0.8379896200110032,JPMorgan,32.9194975425877,34.191090421552424,-1.271592878964725,62.34486465951325
2022-10-14 05:41:59.816244,39.93925771260377,17,16,8,0.8220751793638901,JPMorgan,33.18382183752182,34.27783116749319,-1.094009329971371,60.06074228739623
2022-10-15 05:41:59.816244,33.76211356422068,23,12,3,0.7994019268624594,JPMorgan,33.166117025043846,34.22825110584029,-1.0621340807964472,66.23788643577933
2022-10-16 05:41:59.816244,37.821416942802,25,13,4,0.7733665283795961,JPMorgan,33.43084013410604,34.25781961506846,-0.8269794809624216,62.178583057198
2022-10-17 05:41:59.816244,31.870709435280865,19,13,4,0.8148193477135844,JPMorgan,33.418234639745926,34.18951897913921,-0.7712843393932829,68.12929056471913
2022-10-18 05:41:59.816244,29.499324102868496,15,10,4,0.811107965797399,JPMorgan,33.34909131141486,34.09127865849034,-0.742187347075479,70.5006758971315
2022-10-19 05:41:59.816244,39.92821234254492,28,9,8,0.8130897392821504,JPMorgan,33.562393289835185,34.118153405636384,-0.5557601158011991,60.07178765745508
2022-10-20 05:41:59.816244,34.518408223351585,15,17,6,0.8420960604419788,JPMorgan,33.844274277799975,34.14386999371909,-0.2995957159191178,65.48159177664841
2022-10-21 05:41:59.816244,30.591800980957526,6,11,3,0.8047948967708025,JPMorgan,33.770690392670005,34.068935799338966,-0.29824540666896127,69.40819901904247
2022-10-22 05:41:59.816244,37.05903891973169,23,14,8,0.8142984117198264,JPMorgan,33.662687898622174,34.13021269858655,-0.467524799964373,62.94096108026831
2022-10-23 05:41:59.816244,33.68648205760501,14,16,8,0.8270904048728978,JPMorgan,33.642083200261204,34.10850954545917,-0.46642634519796644,66.31351794239498
2022-10-24 05:41:59.816244,31.031446481538875,14,12,2,0.8484184785417999,JPMorgan,33.53292000266826,33.98400321293694,-0.4510832102686777,68.96855351846112
