Date,Platform,Revenue_M,DAU_M,Avg_Session_Min,ARPPU
2025-06-30 06:05:36.715929,Xbox,400.0859527083335,7.581311554046545,46.044765941181254,13.479759405488455
2025-06-30 06:05:36.715929,Nintendo,190.79545403337093,2.0830198049317725,34.76264669370434,30.23899021437698
2025-06-30 06:05:36.715929,Mobile,780.1175144591178,20.872557778042104,87.28868563834052,47.460920070536304
2025-07-31 06:05:36.715929,PC,389.86975030425623,22.29341849035958,70.82951475175008,20.764111991830603
2025-07-31 06:05:36.715929,PlayStation,620.3293214603617,17.08807554546802,60.560101653298275,31.801847852632655
2025-07-31 06:05:36.715929,Xbox,380.2595407567013,17.281600990511812,49.91044422411222,29.61368294287678
2025-07-31 06:05:36.715929,Nintendo,140.78213425339794,7.562001861024073,64.19835515312869,33.941657905397435
2025-07-31 06:05:36.715929,Mobile,951.2024837058909,20.639689361960063,84.30093149555084,29.395476088766273
2025-08-31 06:05:36.715929,PC,511.6062175997848,22.332567601727376,52.81251725062657,18.611536727620003
2025-08-31 06:05:36.715929,PlayStation,290.2605185778406,17.16592371880566,80.92172914586915,28.91261143602558
2025-08-31 06:05:36.715929,Xbox,312.22476929611537,19.79019835503258,45.81138932751558,22.11623243311003
2025-08-31 06:05:36.715929,Nintendo,137.0268368101789,5.727222635611506,34.103365447119465,20.017164941448314
2025-08-31 06:05:36.715929,Mobile,587.0915188633101,28.604756328456414,86.84390264096491,24.502386482144537
2025-09-30 06:05:36.715929,PC,546.8845566398858,10.679986016192668,89.44060608405599,38.104920025678695
2025-09-30 06:05:36.715929,PlayStation,621.6665464314464,6.78259047736288,50.45440421693086,47.68013107558831
2025-09-30 06:05:36.715929,Xbox,419.63357667713296,9.071384627574103,38.84645237322391,17.961343030012436
2025-09-30 06:05:36.715929,Nintendo,150.4216719812439,6.227308783304768,63.920430506441754,39.41528037542919
2025-09-30 06:05:36.715929,Mobile,872.2630681656148,8.667642601920464,46.50075349131669,41.20031899532655
2025-10-31 06:05:36.715929,PC,390.1560717784152,26.745619966955353,44.604549656162575,19.09800257045481
2025-10-31 06:05:36.715929,PlayStation,577.4876699011842,21.4686673586201,43.534830601678294,44.46052469375607
2025-10-31 06:05:36.715929,Xbox,382.6635674171078,14.444549290744462,43.47575927484762,49.93365797114422
2025-10-31 06:05:36.715929,Nintendo,90.11478762689592,4.656175435518061,53.02413546426968,39.75900857440371
2025-10-31 06:05:36.715929,Mobile,376.1668566083923,12.92843647959055,54.94468434304112,32.25339277441445
2025-11-30 06:05:36.715929,PC,548.4649544823604,7.645502488908183,81.72043049825436,44.443389444829144
2025-11-30 06:05:36.715929,PlayStation,385.58991733267345,16.735304295082226,60.45227899301372,43.62707718670168
2025-11-30 06:05:36.715929,Xbox,504.4919557426691,9.613734120775693,41.748929430411295,39.551759315518765
2025-11-30 06:05:36.715929,Nintendo,109.75663412624657,4.864961989616496,79.31559835585269,41.6120607684428
2025-11-30 06:05:36.715929,Mobile,816.1433307093035,17.95381022606106,59.16418750747189,43.18984820684561
2025-12-31 06:05:36.715929,PC,557.0476847317333,10.74103756989791,58.3985695177913,14.624935935394848
2025-12-31 06:05:36.715929,PlayStation,552.7017103108532,19.149584312049193,85.7541565875025,46.67267709129121
2025-12-31 06:05:36.715929,Xbox,300.38221813681065,10.011745316888218,51.263569592704,39.14417999345046
2025-12-31 06:05:36.715929,Nintendo,130.74567305656117,7.37858947242124,53.00587466868837,44.4360407309158
2025-12-31 06:05:36.715929,Mobile,772.0116151534472,34.30811983784422,35.92734097231544,22.28273553169526
2026-01-31 06:05:36.715929,PC,333.1945354725963,20.15476223716059,62.248394997995774,12.617394666630446
2026-01-31 06:05:36.715929,PlayStation,703.3749405578598,8.009789501997025,55.54005227438423,48.99841728907555
2026-01-31 06:05:36.715929,Xbox,486.33551064491843,7.493269218606509,48.37172979024123,19.28346943804255
2026-01-31 06:05:36.715929,Nintendo,97.35790774411865,7.5356842126371735,85.99384438718076,38.492019639285616
2026-01-31 06:05:36.715929,Mobile,895.6454706062519,21.906690425789048,54.63807471941447,26.164327512413813
