Date,Network,Transaction_Type,TPV_Billions,Weight
2021-04-15 00:00:00-04:00,V,Consumer_Debit,9198.335041409618,0.4
2021-04-15 00:00:00-04:00,V,Commercial,3449.375640528607,0.15
2021-04-15 00:00:00-04:00,V,Cross_Border,2299.5837603524046,0.1
2021-04-16 00:00:00-04:00,V,Consumer_Credit,8084.983991959878,0.35
2021-04-16 00:00:00-04:00,V,Consumer_Debit,9239.981705097005,0.4
2021-04-16 00:00:00-04:00,V,Commercial,3464.9931394113764,0.15
2021-04-16 00:00:00-04:00,V,Cross_Border,2309.9954262742513,0.1
2021-04-19 00:00:00-04:00,V,Consumer_Credit,8037.166340369806,0.35
2021-04-19 00:00:00-04:00,V,Consumer_Debit,9185.332960422636,0.4
2021-04-19 00:00:00-04:00,V,Commercial,3444.499860158488,0.15
2021-04-19 00:00:00-04:00,V,Cross_Border,2296.333240105659,0.1
2021-04-20 00:00:00-04:00,V,Consumer_Credit,8133.464807535486,0.35
2021-04-20 00:00:00-04:00,V,Consumer_Debit,9295.388351469128,0.4
2021-04-20 00:00:00-04:00,V,Commercial,3485.7706318009227,0.15
2021-04-20 00:00:00-04:00,V,Cross_Border,2323.847087867282,0.1
2021-04-21 00:00:00-04:00,V,Consumer_Credit,8031.488046934875,0.35
2021-04-21 00:00:00-04:00,V,Consumer_Debit,9178.843482211287,0.4
2021-04-21 00:00:00-04:00,V,Commercial,3442.066305829232,0.15
2021-04-21 00:00:00-04:00,V,Cross_Border,2294.7108705528217,0.1
2021-04-22 00:00:00-04:00,V,Consumer_Credit,8079.454954018572,0.35
2021-04-22 00:00:00-04:00,V,Consumer_Debit,9233.662804592654,0.4
2021-04-22 00:00:00-04:00,V,Commercial,3462.6235517222453,0.15
2021-04-22 00:00:00-04:00,V,Cross_Border,2308.4157011481634,0.1
2021-04-23 00:00:00-04:00,V,Consumer_Credit,8088.658731924925,0.35
2021-04-23 00:00:00-04:00,V,Consumer_Debit,9244.1814079142,0.4
2021-04-23 00:00:00-04:00,V,Commercial,3466.568027967825,0.15
2021-04-23 00:00:00-04:00,V,Cross_Border,2311.04535197855,0.1
2021-04-26 00:00:00-04:00,V,Consumer_Credit,8099.919418536848,0.35
2021-04-26 00:00:00-04:00,V,Consumer_Debit,9257.050764042113,0.4
2021-04-26 00:00:00-04:00,V,Commercial,3471.3940365157923,0.15
2021-04-26 00:00:00-04:00,V,Cross_Border,2314.262691010528,0.1
2021-04-27 00:00:00-04:00,V,Consumer_Credit,8083.630776629758,0.35
2021-04-27 00:00:00-04:00,V,Consumer_Debit,9238.435173291153,0.4
2021-04-27 00:00:00-04:00,V,Commercial,3464.4131899841823,0.15
2021-04-27 00:00:00-04:00,V,Cross_Border,2309.608793322788,0.1
2021-04-28 00:00:00-04:00,V,Consumer_Credit,8049.319285359064,0.35
2021-04-28 00:00:00-04:00,V,Consumer_Debit,9199.222040410361,0.4
2021-04-28 00:00:00-04:00,V,Commercial,3449.708265153885,0.15
2021-04-28 00:00:00-04:00,V,Cross_Border,2299.8055101025902,0.1
2021-04-29 00:00:00-04:00,V,Consumer_Credit,8051.881829107745,0.35
2021-04-29 00:00:00-04:00,V,Consumer_Debit,9202.150661837424,0.4
2021-04-29 00:00:00-04:00,V,Commercial,3450.8064981890334,0.15
2021-04-29 00:00:00-04:00,V,Cross_Border,2300.537665459356,0.1
2021-04-30 00:00:00-04:00,V,Consumer_Credit,7999.783704729213,0.35
2021-04-30 00:00:00-04:00,V,Consumer_Debit,9142.60994826196,0.4
2021-04-30 00:00:00-04:00,V,Commercial,3428.478730598234,0.15
2021-04-30 00:00:00-04:00,V,Cross_Border,2285.65248706549,0.1
2021-05-03 00:00:00-04:00,V,Consumer_Credit,8033.103452707544,0.35
2021-05-03 00:00:00-04:00,V,Consumer_Debit,9180.689660237194,0.4
2021-05-03 00:00:00-04:00,V,Commercial,3442.7586225889477,0.15
2021-05-03 00:00:00-04:00,V,Cross_Border,2295.1724150592986,0.1
2021-05-04 00:00:00-04:00,V,Consumer_Credit,8032.785153757847,0.35
2021-05-04 00:00:00-04:00,V,Consumer_Debit,9180.32589000897,0.4
2021-05-04 00:00:00-04:00,V,Commercial,3442.622208753363,0.15
2021-05-04 00:00:00-04:00,V,Cross_Border,2295.0814725022424,0.1
2021-05-05 00:00:00-04:00,V,Consumer_Credit,8010.976828573627,0.35
2021-05-05 00:00:00-04:00,V,Consumer_Debit,9155.402089798432,0.4
2021-05-05 00:00:00-04:00,V,Commercial,3433.2757836744117,0.15
2021-05-05 00:00:00-04:00,V,Cross_Border,2288.850522449608,0.1
2021-05-06 00:00:00-04:00,V,Consumer_Credit,7940.634245494146,0.35
2021-05-06 00:00:00-04:00,V,Consumer_Debit,9075.010566279025,0.4
2021-05-06 00:00:00-04:00,V,Commercial,3403.128962354634,0.15
2021-05-06 00:00:00-04:00,V,Cross_Border,2268.752641569756,0.1
2021-05-07 00:00:00-04:00,V,Consumer_Credit,7865.622812376376,0.35
2021-05-07 00:00:00-04:00,V,Consumer_Debit,8989.28321414443,0.4
2021-05-07 00:00:00-04:00,V,Commercial,3370.9812053041614,0.15
2021-05-07 00:00:00-04:00,V,Cross_Border,2247.3208035361076,0.1
2021-05-10 00:00:00-04:00,V,Consumer_Credit,7922.599703801392,0.35
2021-05-10 00:00:00-04:00,V,Consumer_Debit,9054.399661487307,0.4
2021-05-10 00:00:00-04:00,V,Commercial,3395.3998730577396,0.15
2021-05-10 00:00:00-04:00,V,Cross_Border,2263.5999153718267,0.1
2021-05-11 00:00:00-04:00,V,Consumer_Credit,7963.344690591399,0.35
2021-05-11 00:00:00-04:00,V,Consumer_Debit,9100.965360675886,0.4
2021-05-11 00:00:00-04:00,V,Commercial,3412.8620102534564,0.15
2021-05-11 00:00:00-04:00,V,Cross_Border,2275.2413401689714,0.1
2021-05-12 00:00:00-04:00,V,Consumer_Credit,7898.054557304511,0.35
2021-05-12 00:00:00-04:00,V,Consumer_Debit,9026.34806549087,0.4
2021-05-12 00:00:00-04:00,V,Commercial,3384.8805245590765,0.15
2021-05-12 00:00:00-04:00,V,Cross_Border,2256.5870163727177,0.1
2021-05-13 00:00:00-04:00,V,Consumer_Credit,7931.869245009657,0.35
2021-05-13 00:00:00-04:00,V,Consumer_Debit,9064.99342286818,0.4
2021-05-13 00:00:00-04:00,V,Commercial,3399.3725335755676,0.15
2021-05-13 00:00:00-04:00,V,Cross_Border,2266.248355717045,0.1
2021-05-14 00:00:00-04:00,V,Consumer_Credit,7909.136519406385,0.35
2021-05-14 00:00:00-04:00,V,Consumer_Debit,9039.013165035869,0.4
2021-05-14 00:00:00-04:00,V,Commercial,3389.6299368884506,0.15
2021-05-14 00:00:00-04:00,V,Cross_Border,2259.7532912589672,0.1
2021-05-17 00:00:00-04:00,V,Consumer_Credit,7835.961404434464,0.35
2021-05-17 00:00:00-04:00,V,Consumer_Debit,8955.384462210817,0.4
2021-05-17 00:00:00-04:00,V,Commercial,3358.2691733290562,0.15
2021-05-17 00:00:00-04:00,V,Cross_Border,2238.8461155527043,0.1
2021-05-18 00:00:00-04:00,V,Consumer_Credit,7847.7588900006895,0.35
2021-05-18 00:00:00-04:00,V,Consumer_Debit,8968.867302857932,0.4
2021-05-18 00:00:00-04:00,V,Commercial,3363.325238571724,0.15
2021-05-18 00:00:00-04:00,V,Cross_Border,2242.216825714483,0.1
2021-05-19 00:00:00-04:00,V,Consumer_Credit,7857.551315162511,0.35
2021-05-19 00:00:00-04:00,V,Consumer_Debit,8980.058645900013,0.4
2021-05-19 00:00:00-04:00,V,Commercial,3367.5219922125048,0.15
2021-05-19 00:00:00-04:00,V,Cross_Border,2245.0146614750033,0.1
2021-05-20 00:00:00-04:00,V,Consumer_Credit,7774.250418803088,0.35
2021-05-20 00:00:00-04:00,V,Consumer_Debit,8884.857621489244,0.4
2021-05-20 00:00:00-04:00,V,Commercial,3331.8216080584666,0.15
2021-05-20 00:00:00-04:00,V,Cross_Border,2221.214405372311,0.1
2021-05-21 00:00:00-04:00,V,Consumer_Credit,7837.460979463902,0.35
2021-05-21 00:00:00-04:00,V,Consumer_Debit,8957.09826224446,0.4
2021-05-21 00:00:00-04:00,V,Commercial,3358.9118483416723,0.15
2021-05-21 00:00:00-04:00,V,Cross_Border,2239.274565561115,0.1
2021-05-24 00:00:00-04:00,V,Consumer_Credit,7808.902833468696,0.35
2021-05-24 00:00:00-04:00,V,Consumer_Debit,8924.460381107083,0.4
2021-05-24 00:00:00-04:00,V,Commercial,3346.6726429151554,0.15
2021-05-24 00:00:00-04:00,V,Cross_Border,2231.1150952767707,0.1
2021-05-25 00:00:00-04:00,V,Consumer_Credit,7771.628553992247,0.35
2021-05-25 00:00:00-04:00,V,Consumer_Debit,8881.861204562569,0.4
2021-05-25 00:00:00-04:00,V,Commercial,3330.6979517109635,0.15
2021-05-25 00:00:00-04:00,V,Cross_Border,2220.465301140642,0.1
2021-05-26 00:00:00-04:00,V,Consumer_Credit,7799.692322669786,0.35
2021-05-26 00:00:00-04:00,V,Consumer_Debit,8913.934083051185,0.4
2021-05-26 00:00:00-04:00,V,Commercial,3342.7252811441945,0.15
2021-05-26 00:00:00-04:00,V,Cross_Border,2228.483520762796,0.1
2021-05-27 00:00:00-04:00,V,Consumer_Credit,7678.683387531115,0.35
2021-05-27 00:00:00-04:00,V,Consumer_Debit,8775.638157178419,0.4
2021-05-27 00:00:00-04:00,V,Commercial,3290.8643089419065,0.15
2021-05-27 00:00:00-04:00,V,Cross_Border,2193.9095392946047,0.1
2021-05-28 00:00:00-04:00,V,Consumer_Credit,7825.20900769909,0.35
2021-05-28 00:00:00-04:00,V,Consumer_Debit,8943.09600879896,0.4
2021-05-28 00:00:00-04:00,V,Commercial,3353.66100329961,0.15
2021-05-28 00:00:00-04:00,V,Cross_Border,2235.77400219974,0.1
2021-06-01 00:00:00-04:00,V,Consumer_Credit,7754.3992584092775,0.35
2021-06-01 00:00:00-04:00,V,Consumer_Debit,8862.170581039176,0.4
2021-06-01 00:00:00-04:00,V,Commercial,3323.3139678896905,0.15
2021-06-01 00:00:00-04:00,V,Cross_Border,2215.542645259794,0.1
2021-06-02 00:00:00-04:00,V,Consumer_Credit,7616.773548645962,0.35
2021-06-02 00:00:00-04:00,V,Consumer_Debit,8704.884055595387,0.4
2021-06-02 00:00:00-04:00,V,Commercial,3264.33152084827,0.15
2021-06-02 00:00:00-04:00,V,Cross_Border,2176.2210138988466,0.1
2021-06-03 00:00:00-04:00,V,Consumer_Credit,7585.127448599061,0.35
2021-06-03 00:00:00-04:00,V,Consumer_Debit,8668.717084113214,0.4
2021-06-03 00:00:00-04:00,V,Commercial,3250.7689065424547,0.15
2021-06-03 00:00:00-04:00,V,Cross_Border,2167.1792710283034,0.1
2021-06-04 00:00:00-04:00,V,Consumer_Credit,7698.569370042584,0.35
2021-06-04 00:00:00-04:00,V,Consumer_Debit,8798.364994334383,0.4
2021-06-04 00:00:00-04:00,V,Commercial,3299.386872875393,0.15
2021-06-04 00:00:00-04:00,V,Cross_Border,2199.5912485835956,0.1
2021-06-07 00:00:00-04:00,V,Consumer_Credit,7628.756715249798,0.35
2021-06-07 00:00:00-04:00,V,Consumer_Debit,8718.579103142627,0.4
2021-06-07 00:00:00-04:00,V,Commercial,3269.467163678485,0.15
2021-06-07 00:00:00-04:00,V,Cross_Border,2179.6447757856567,0.1
2021-06-08 00:00:00-04:00,V,Consumer_Credit,7652.094619679606,0.35
2021-06-08 00:00:00-04:00,V,Consumer_Debit,8745.25099391955,0.4
2021-06-08 00:00:00-04:00,V,Commercial,3279.4691227198314,0.15
2021-06-08 00:00:00-04:00,V,Cross_Border,2186.3127484798874,0.1
2021-06-09 00:00:00-04:00,V,Consumer_Credit,7568.38197981232,0.35
2021-06-09 00:00:00-04:00,V,Consumer_Debit,8649.579405499795,0.4
2021-06-09 00:00:00-04:00,V,Commercial,3243.5922770624234,0.15
2021-06-09 00:00:00-04:00,V,Cross_Border,2162.3948513749488,0.1
2021-06-10 00:00:00-04:00,V,Consumer_Credit,7538.147313786091,0.35
2021-06-10 00:00:00-04:00,V,Consumer_Debit,8615.02550146982,0.4
2021-06-10 00:00:00-04:00,V,Commercial,3230.6345630511823,0.15
2021-06-10 00:00:00-04:00,V,Cross_Border,2153.756375367455,0.1
2021-06-11 00:00:00-04:00,V,Consumer_Credit,7499.247608268483,0.35
2021-06-11 00:00:00-04:00,V,Consumer_Debit,8570.568695163982,0.4
2021-06-11 00:00:00-04:00,V,Commercial,3213.963260686493,0.15
2021-06-11 00:00:00-04:00,V,Cross_Border,2142.6421737909955,0.1
2021-06-14 00:00:00-04:00,V,Consumer_Credit,7553.8178846564715,0.35
2021-06-14 00:00:00-04:00,V,Consumer_Debit,8632.934725321682,0.4
2021-06-14 00:00:00-04:00,V,Commercial,3237.350521995631,0.15
2021-06-14 00:00:00-04:00,V,Cross_Border,2158.2336813304205,0.1
2021-06-15 00:00:00-04:00,V,Consumer_Credit,7496.375716414769,0.35
2021-06-15 00:00:00-04:00,V,Consumer_Debit,8567.286533045452,0.4
2021-06-15 00:00:00-04:00,V,Commercial,3212.7324498920443,0.15
2021-06-15 00:00:00-04:00,V,Cross_Border,2141.821633261363,0.1
2021-06-16 00:00:00-04:00,V,Consumer_Credit,7466.226860920799,0.35
2021-06-16 00:00:00-04:00,V,Consumer_Debit,8532.8306981952,0.4
2021-06-16 00:00:00-04:00,V,Commercial,3199.8115118231995,0.15
2021-06-16 00:00:00-04:00,V,Cross_Border,2133.2076745488,0.1
2021-06-17 00:00:00-04:00,V,Consumer_Credit,7483.975706111133,0.35
2021-06-17 00:00:00-04:00,V,Consumer_Debit,8553.11509269844,0.4
2021-06-17 00:00:00-04:00,V,Commercial,3207.418159761914,0.15
2021-06-17 00:00:00-04:00,V,Cross_Border,2138.27877317461,0.1
2021-06-18 00:00:00-04:00,V,Consumer_Credit,7440.002596864891,0.35
2021-06-18 00:00:00-04:00,V,Consumer_Debit,8502.860110702733,0.4
2021-06-18 00:00:00-04:00,V,Commercial,3188.5725415135244,0.15
2021-06-18 00:00:00-04:00,V,Cross_Border,2125.7150276756834,0.1
2021-06-21 00:00:00-04:00,V,Consumer_Credit,7355.884613939144,0.35
2021-06-21 00:00:00-04:00,V,Consumer_Debit,8406.725273073309,0.4
2021-06-21 00:00:00-04:00,V,Commercial,3152.521977402491,0.15
2021-06-21 00:00:00-04:00,V,Cross_Border,2101.6813182683272,0.1
2021-06-22 00:00:00-04:00,V,Consumer_Credit,7359.712556795477,0.35
2021-06-22 00:00:00-04:00,V,Consumer_Debit,8411.100064909118,0.4
2021-06-22 00:00:00-04:00,V,Commercial,3154.162524340919,0.15
2021-06-22 00:00:00-04:00,V,Cross_Border,2102.7750162272796,0.1
2021-06-23 00:00:00-04:00,V,Consumer_Credit,7335.564437598862,0.35
2021-06-23 00:00:00-04:00,V,Consumer_Debit,8383.5022143987,0.4
2021-06-23 00:00:00-04:00,V,Commercial,3143.813330399513,0.15
2021-06-23 00:00:00-04:00,V,Cross_Border,2095.875553599675,0.1
2021-06-24 00:00:00-04:00,V,Consumer_Credit,7366.075656785518,0.35
2021-06-24 00:00:00-04:00,V,Consumer_Debit,8418.37217918345,0.4
2021-06-24 00:00:00-04:00,V,Commercial,3156.8895671937935,0.15
2021-06-24 00:00:00-04:00,V,Cross_Border,2104.5930447958626,0.1
2021-06-25 00:00:00-04:00,V,Consumer_Credit,7353.678816973894,0.35
2021-06-25 00:00:00-04:00,V,Consumer_Debit,8404.20436225588,0.4
2021-06-25 00:00:00-04:00,V,Commercial,3151.5766358459546,0.15
2021-06-25 00:00:00-04:00,V,Cross_Border,2101.05109056397,0.1
2021-06-28 00:00:00-04:00,V,Consumer_Credit,7262.10307990188,0.35
2021-06-28 00:00:00-04:00,V,Consumer_Debit,8299.546377030721,0.4
2021-06-28 00:00:00-04:00,V,Commercial,3112.32989138652,0.15
2021-06-28 00:00:00-04:00,V,Cross_Border,2074.8865942576804,0.1
2021-06-29 00:00:00-04:00,V,Consumer_Credit,7236.728287813146,0.35
2021-06-29 00:00:00-04:00,V,Consumer_Debit,8270.546614643597,0.4
2021-06-29 00:00:00-04:00,V,Commercial,3101.4549804913486,0.15
2021-06-29 00:00:00-04:00,V,Cross_Border,2067.6366536608994,0.1
2021-06-30 00:00:00-04:00,V,Consumer_Credit,7313.193714530767,0.35
2021-06-30 00:00:00-04:00,V,Consumer_Debit,8357.935673749449,0.4
2021-06-30 00:00:00-04:00,V,Commercial,3134.225877656043,0.15
2021-06-30 00:00:00-04:00,V,Cross_Border,2089.4839184373623,0.1
2021-07-01 00:00:00-04:00,V,Consumer_Credit,7201.018596983883,0.35
2021-07-01 00:00:00-04:00,V,Consumer_Debit,8229.735539410152,0.4
2021-07-01 00:00:00-04:00,V,Commercial,3086.1508272788074,0.15
2021-07-01 00:00:00-04:00,V,Cross_Border,2057.433884852538,0.1
2021-07-02 00:00:00-04:00,V,Consumer_Credit,7222.9015799648805,0.35
2021-07-02 00:00:00-04:00,V,Consumer_Debit,8254.744662817007,0.4
2021-07-02 00:00:00-04:00,V,Commercial,3095.5292485563778,0.15
2021-07-02 00:00:00-04:00,V,Cross_Border,2063.686165704252,0.1
2021-07-06 00:00:00-04:00,V,Consumer_Credit,7148.274251833813,0.35
2021-07-06 00:00:00-04:00,V,Consumer_Debit,8169.456287810073,0.4
2021-07-06 00:00:00-04:00,V,Commercial,3063.546107928777,0.15
2021-07-06 00:00:00-04:00,V,Cross_Border,2042.3640719525183,0.1
2021-07-07 00:00:00-04:00,V,Consumer_Credit,7064.644711945606,0.35
2021-07-07 00:00:00-04:00,V,Consumer_Debit,8073.87967079498,0.4
2021-07-07 00:00:00-04:00,V,Commercial,3027.704876548117,0.15
2021-07-07 00:00:00-04:00,V,Cross_Border,2018.469917698745,0.1
2021-07-08 00:00:00-04:00,V,Consumer_Credit,7028.642633413253,0.35
2021-07-08 00:00:00-04:00,V,Consumer_Debit,8032.734438186576,0.4
2021-07-08 00:00:00-04:00,V,Commercial,3012.275414319966,0.15
2021-07-08 00:00:00-04:00,V,Cross_Border,2008.183609546644,0.1
2021-07-09 00:00:00-04:00,V,Consumer_Credit,7098.763239900487,0.35
2021-07-09 00:00:00-04:00,V,Consumer_Debit,8112.872274171987,0.4
2021-07-09 00:00:00-04:00,V,Commercial,3042.3271028144945,0.15
2021-07-09 00:00:00-04:00,V,Cross_Border,2028.2180685429967,0.1
2021-07-12 00:00:00-04:00,V,Consumer_Credit,7054.833181201092,0.35
2021-07-12 00:00:00-04:00,V,Consumer_Debit,8062.666492801249,0.4
2021-07-12 00:00:00-04:00,V,Commercial,3023.499934800468,0.15
2021-07-12 00:00:00-04:00,V,Cross_Border,2015.6666232003122,0.1
2021-07-13 00:00:00-04:00,V,Consumer_Credit,7041.329771333519,0.35
2021-07-13 00:00:00-04:00,V,Consumer_Debit,8047.234024381165,0.4
2021-07-13 00:00:00-04:00,V,Commercial,3017.7127591429366,0.15
2021-07-13 00:00:00-04:00,V,Cross_Border,2011.8085060952912,0.1
2021-07-14 00:00:00-04:00,V,Consumer_Credit,6978.468604913467,0.35
2021-07-14 00:00:00-04:00,V,Consumer_Debit,7975.392691329678,0.4
2021-07-14 00:00:00-04:00,V,Commercial,2990.772259248629,0.15
2021-07-14 00:00:00-04:00,V,Cross_Border,1993.8481728324196,0.1
2021-07-15 00:00:00-04:00,V,Consumer_Credit,7022.458148171606,0.35
2021-07-15 00:00:00-04:00,V,Consumer_Debit,8025.666455053265,0.4
2021-07-15 00:00:00-04:00,V,Commercial,3009.6249206449743,0.15
2021-07-15 00:00:00-04:00,V,Cross_Border,2006.4166137633163,0.1
2021-07-16 00:00:00-04:00,V,Consumer_Credit,6987.483531364475,0.35
2021-07-16 00:00:00-04:00,V,Consumer_Debit,7985.695464416544,0.4
2021-07-16 00:00:00-04:00,V,Commercial,2994.635799156204,0.15
2021-07-16 00:00:00-04:00,V,Cross_Border,1996.423866104136,0.1
2021-07-19 00:00:00-04:00,V,Consumer_Credit,6910.052923331693,0.35
2021-07-19 00:00:00-04:00,V,Consumer_Debit,7897.203340950507,0.4
2021-07-19 00:00:00-04:00,V,Commercial,2961.4512528564396,0.15
2021-07-19 00:00:00-04:00,V,Cross_Border,1974.3008352376266,0.1
2021-07-20 00:00:00-04:00,V,Consumer_Credit,6869.72662558259,0.35
2021-07-20 00:00:00-04:00,V,Consumer_Debit,7851.116143522961,0.4
2021-07-20 00:00:00-04:00,V,Commercial,2944.16855382111,0.15
2021-07-20 00:00:00-04:00,V,Cross_Border,1962.7790358807401,0.1
2021-07-21 00:00:00-04:00,V,Consumer_Credit,6927.760581072291,0.35
2021-07-21 00:00:00-04:00,V,Consumer_Debit,7917.440664082619,0.4
2021-07-21 00:00:00-04:00,V,Commercial,2969.040249030982,0.15
2021-07-21 00:00:00-04:00,V,Cross_Border,1979.3601660206548,0.1
2021-07-22 00:00:00-04:00,V,Consumer_Credit,6864.343199862768,0.35
2021-07-22 00:00:00-04:00,V,Consumer_Debit,7844.963656986022,0.4
2021-07-22 00:00:00-04:00,V,Commercial,2941.861371369758,0.15
2021-07-22 00:00:00-04:00,V,Cross_Border,1961.2409142465056,0.1
2021-07-23 00:00:00-04:00,V,Consumer_Credit,6822.57706085703,0.35
2021-07-23 00:00:00-04:00,V,Consumer_Debit,7797.230926693749,0.4
2021-07-23 00:00:00-04:00,V,Commercial,2923.9615975101556,0.15
2021-07-23 00:00:00-04:00,V,Cross_Border,1949.3077316734373,0.1
2021-07-26 00:00:00-04:00,V,Consumer_Credit,6812.657871502983,0.35
2021-07-26 00:00:00-04:00,V,Consumer_Debit,7785.894710289124,0.4
2021-07-26 00:00:00-04:00,V,Commercial,2919.7105163584215,0.15
2021-07-26 00:00:00-04:00,V,Cross_Border,1946.473677572281,0.1
2021-07-27 00:00:00-04:00,V,Consumer_Credit,6759.751309453533,0.35
2021-07-27 00:00:00-04:00,V,Consumer_Debit,7725.430067946896,0.4
2021-07-27 00:00:00-04:00,V,Commercial,2897.036275480086,0.15
2021-07-27 00:00:00-04:00,V,Cross_Border,1931.357516986724,0.1
2021-07-28 00:00:00-04:00,V,Consumer_Credit,6746.56248767856,0.35
2021-07-28 00:00:00-04:00,V,Consumer_Debit,7710.357128775497,0.4
2021-07-28 00:00:00-04:00,V,Commercial,2891.3839232908113,0.15
2021-07-28 00:00:00-04:00,V,Cross_Border,1927.5892821938742,0.1
2021-07-29 00:00:00-04:00,V,Consumer_Credit,6776.07265385337,0.35
2021-07-29 00:00:00-04:00,V,Consumer_Debit,7744.083032975281,0.4
2021-07-29 00:00:00-04:00,V,Commercial,2904.03113736573,0.15
2021-07-29 00:00:00-04:00,V,Cross_Border,1936.0207582438202,0.1
2021-07-30 00:00:00-04:00,V,Consumer_Credit,6727.473759793632,0.35
2021-07-30 00:00:00-04:00,V,Consumer_Debit,7688.541439764151,0.4
2021-07-30 00:00:00-04:00,V,Commercial,2883.2030399115565,0.15
2021-07-30 00:00:00-04:00,V,Cross_Border,1922.1353599410377,0.1
2021-08-02 00:00:00-04:00,V,Consumer_Credit,6718.290255239611,0.35
2021-08-02 00:00:00-04:00,V,Consumer_Debit,7678.046005988127,0.4
2021-08-02 00:00:00-04:00,V,Commercial,2879.2672522455473,0.15
2021-08-02 00:00:00-04:00,V,Cross_Border,1919.5115014970318,0.1
2021-08-03 00:00:00-04:00,V,Consumer_Credit,6650.505279132656,0.35
2021-08-03 00:00:00-04:00,V,Consumer_Debit,7600.577461865894,0.4
2021-08-03 00:00:00-04:00,V,Commercial,2850.21654819971,0.15
2021-08-03 00:00:00-04:00,V,Cross_Border,1900.1443654664736,0.1
2021-08-04 00:00:00-04:00,V,Consumer_Credit,6706.852575016882,0.35
2021-08-04 00:00:00-04:00,V,Consumer_Debit,7664.974371447865,0.4
2021-08-04 00:00:00-04:00,V,Commercial,2874.365389292949,0.15
2021-08-04 00:00:00-04:00,V,Cross_Border,1916.2435928619664,0.1
2021-08-05 00:00:00-04:00,V,Consumer_Credit,6665.761272222528,0.35
2021-08-05 00:00:00-04:00,V,Consumer_Debit,7618.012882540032,0.4
2021-08-05 00:00:00-04:00,V,Commercial,2856.754830952512,0.15
2021-08-05 00:00:00-04:00,V,Cross_Border,1904.503220635008,0.1
2021-08-06 00:00:00-04:00,V,Consumer_Credit,6662.414481807249,0.35
2021-08-06 00:00:00-04:00,V,Consumer_Debit,7614.1879792082855,0.4
2021-08-06 00:00:00-04:00,V,Commercial,2855.320492203107,0.15
2021-08-06 00:00:00-04:00,V,Cross_Border,1903.5469948020714,0.1
2021-08-09 00:00:00-04:00,V,Consumer_Credit,6639.591899522022,0.35
2021-08-09 00:00:00-04:00,V,Consumer_Debit,7588.105028025169,0.4
2021-08-09 00:00:00-04:00,V,Commercial,2845.539385509438,0.15
2021-08-09 00:00:00-04:00,V,Cross_Border,1897.0262570062923,0.1
2021-08-10 00:00:00-04:00,V,Consumer_Credit,6617.0665901180855,0.35
2021-08-10 00:00:00-04:00,V,Consumer_Debit,7562.361817277812,0.4
2021-08-10 00:00:00-04:00,V,Commercial,2835.8856814791793,0.15
2021-08-10 00:00:00-04:00,V,Cross_Border,1890.590454319453,0.1
2021-08-11 00:00:00-04:00,V,Consumer_Credit,6590.467293362029,0.35
2021-08-11 00:00:00-04:00,V,Consumer_Debit,7531.962620985177,0.4
2021-08-11 00:00:00-04:00,V,Commercial,2824.485982869441,0.15
2021-08-11 00:00:00-04:00,V,Cross_Border,1882.9906552462942,0.1
2021-08-12 00:00:00-04:00,V,Consumer_Credit,6589.818166471354,0.35
2021-08-12 00:00:00-04:00,V,Consumer_Debit,7531.220761681548,0.4
2021-08-12 00:00:00-04:00,V,Commercial,2824.20778563058,0.15
2021-08-12 00:00:00-04:00,V,Cross_Border,1882.805190420387,0.1
2021-08-13 00:00:00-04:00,V,Consumer_Credit,6613.691060293478,0.35
2021-08-13 00:00:00-04:00,V,Consumer_Debit,7558.504068906833,0.4
2021-08-13 00:00:00-04:00,V,Commercial,2834.439025840062,0.15
2021-08-13 00:00:00-04:00,V,Cross_Border,1889.6260172267082,0.1
2021-08-16 00:00:00-04:00,V,Consumer_Credit,6550.5790940311645,0.35
2021-08-16 00:00:00-04:00,V,Consumer_Debit,7486.376107464188,0.4
2021-08-16 00:00:00-04:00,V,Commercial,2807.3910402990705,0.15
2021-08-16 00:00:00-04:00,V,Cross_Border,1871.594026866047,0.1
2021-08-17 00:00:00-04:00,V,Consumer_Credit,6483.166303245119,0.35
2021-08-17 00:00:00-04:00,V,Consumer_Debit,7409.332917994423,0.4
2021-08-17 00:00:00-04:00,V,Commercial,2778.499844247908,0.15
2021-08-17 00:00:00-04:00,V,Cross_Border,1852.3332294986058,0.1
2021-08-18 00:00:00-04:00,V,Consumer_Credit,6473.498421628429,0.35
2021-08-18 00:00:00-04:00,V,Consumer_Debit,7398.283910432492,0.4
2021-08-18 00:00:00-04:00,V,Commercial,2774.356466412184,0.15
2021-08-18 00:00:00-04:00,V,Cross_Border,1849.570977608123,0.1
2021-08-19 00:00:00-04:00,V,Consumer_Credit,6541.541677951738,0.35
2021-08-19 00:00:00-04:00,V,Consumer_Debit,7476.047631944844,0.4
2021-08-19 00:00:00-04:00,V,Commercial,2803.5178619793164,0.15
2021-08-19 00:00:00-04:00,V,Cross_Border,1869.011907986211,0.1
2021-08-20 00:00:00-04:00,V,Consumer_Credit,6432.529834138493,0.35
2021-08-20 00:00:00-04:00,V,Consumer_Debit,7351.462667586849,0.4
2021-08-20 00:00:00-04:00,V,Commercial,2756.7985003450685,0.15
2021-08-20 00:00:00-04:00,V,Cross_Border,1837.8656668967124,0.1
2021-08-23 00:00:00-04:00,V,Consumer_Credit,6453.587064743133,0.35
