date,ticker_1,ticker_2,window,correlation
2019-02-20 00:00:00-05:00,JPM,BK,20,0.6249740683603505
2019-02-21 00:00:00-05:00,JPM,BK,20,0.661657793870516
2019-02-22 00:00:00-05:00,JPM,BK,20,0.668865929696629
2019-02-25 00:00:00-05:00,JPM,BK,20,0.6258317452011201
2019-02-26 00:00:00-05:00,JPM,BK,20,0.6005011366646353
2019-02-27 00:00:00-05:00,JPM,BK,20,0.6710432435289313
2019-02-28 00:00:00-05:00,JPM,BK,20,0.6818063009688591
2019-03-01 00:00:00-05:00,JPM,BK,20,0.674792406763362
2019-03-04 00:00:00-05:00,JPM,BK,20,0.6469677442900948
2019-03-05 00:00:00-05:00,JPM,BK,20,0.6150842802257817
2019-03-06 00:00:00-05:00,JPM,BK,20,0.6320739787583075
2019-03-07 00:00:00-05:00,JPM,BK,20,0.6448523046964163
2019-03-08 00:00:00-05:00,JPM,BK,20,0.6511381727422649
2019-03-11 00:00:00-04:00,JPM,BK,20,0.6576076926737454
2019-03-12 00:00:00-04:00,JPM,BK,20,0.6702608704359656
2019-03-13 00:00:00-04:00,JPM,BK,20,0.6151571517680575
2019-03-14 00:00:00-04:00,JPM,BK,20,0.6534631257766419
2019-03-15 00:00:00-04:00,JPM,BK,20,0.6434053934587123
2019-03-18 00:00:00-04:00,JPM,BK,20,0.46859570166784914
2019-03-19 00:00:00-04:00,JPM,BK,20,0.4906591143129006
2019-03-20 00:00:00-04:00,JPM,BK,20,0.6110598180105268
2019-03-21 00:00:00-04:00,JPM,BK,20,0.5683416045528304
2019-03-22 00:00:00-04:00,JPM,BK,20,0.6987960030402981
2019-03-25 00:00:00-04:00,JPM,BK,20,0.7449550584141466
2019-03-26 00:00:00-04:00,JPM,BK,20,0.7760891785576952
2019-03-27 00:00:00-04:00,JPM,BK,20,0.7634990571805911
2019-03-28 00:00:00-04:00,JPM,BK,20,0.765974870532603
2019-03-29 00:00:00-04:00,JPM,BK,20,0.7650565782777206
2019-04-01 00:00:00-04:00,JPM,BK,20,0.8083148722973875
2019-04-02 00:00:00-04:00,JPM,BK,20,0.8384132361469016
2019-04-03 00:00:00-04:00,JPM,BK,20,0.8405213639930609
2019-04-04 00:00:00-04:00,JPM,BK,20,0.8437432977676014
2019-04-05 00:00:00-04:00,JPM,BK,20,0.8499737963799465
2019-04-08 00:00:00-04:00,JPM,BK,20,0.8476233423643308
2019-04-09 00:00:00-04:00,JPM,BK,20,0.8534538229362363
2019-04-10 00:00:00-04:00,JPM,BK,20,0.863913528140732
2019-04-11 00:00:00-04:00,JPM,BK,20,0.8634844462415792
2019-04-12 00:00:00-04:00,JPM,BK,20,0.8679405975842017
2019-04-15 00:00:00-04:00,JPM,BK,20,0.8898029898131173
2019-04-16 00:00:00-04:00,JPM,BK,20,0.8944082982636011
2019-04-17 00:00:00-04:00,JPM,BK,20,0.09761623470563681
2019-04-18 00:00:00-04:00,JPM,BK,20,0.09691633528915106
2019-04-22 00:00:00-04:00,JPM,BK,20,-0.017178473523192003
2019-04-23 00:00:00-04:00,JPM,BK,20,-0.030780994694282426
2019-04-24 00:00:00-04:00,JPM,BK,20,-0.03013366578809345
2019-04-25 00:00:00-04:00,JPM,BK,20,-0.06127343607791276
2019-04-26 00:00:00-04:00,JPM,BK,20,-0.06594623093200096
2019-04-29 00:00:00-04:00,JPM,BK,20,-0.04093008060821748
2019-04-30 00:00:00-04:00,JPM,BK,20,-0.1527159216964747
2019-05-01 00:00:00-04:00,JPM,BK,20,-0.14160857413671998
2019-05-02 00:00:00-04:00,JPM,BK,20,-0.14597023331702688
2019-05-03 00:00:00-04:00,JPM,BK,20,-0.14964821897606587
2019-05-06 00:00:00-04:00,JPM,BK,20,-0.12486901590575221
2019-05-07 00:00:00-04:00,JPM,BK,20,-0.047034920815760745
2019-05-08 00:00:00-04:00,JPM,BK,20,-0.052437104701060507
2019-05-09 00:00:00-04:00,JPM,BK,20,-0.05176624004817685
2019-05-10 00:00:00-04:00,JPM,BK,20,-0.06535608925335787
2019-05-13 00:00:00-04:00,JPM,BK,20,-0.22001271223086535
2019-05-14 00:00:00-04:00,JPM,BK,20,-0.21687317188293448
2019-05-15 00:00:00-04:00,JPM,BK,20,-0.26850354677695776
2019-05-16 00:00:00-04:00,JPM,BK,20,0.7660539523904045
2019-05-17 00:00:00-04:00,JPM,BK,20,0.786614512891688
2019-05-20 00:00:00-04:00,JPM,BK,20,0.782000585893451
2019-05-21 00:00:00-04:00,JPM,BK,20,0.7882952794935003
2019-05-22 00:00:00-04:00,JPM,BK,20,0.7767436276298753
2019-05-23 00:00:00-04:00,JPM,BK,20,0.8191497581068378
2019-05-24 00:00:00-04:00,JPM,BK,20,0.796575505097521
2019-05-28 00:00:00-04:00,JPM,BK,20,0.7681382738219182
2019-05-29 00:00:00-04:00,JPM,BK,20,0.7812564475601353
2019-05-30 00:00:00-04:00,JPM,BK,20,0.7923796988504842
2019-05-31 00:00:00-04:00,JPM,BK,20,0.8085221357039438
2019-06-03 00:00:00-04:00,JPM,BK,20,0.7979639128721308
2019-06-04 00:00:00-04:00,JPM,BK,20,0.875210510883814
2019-06-05 00:00:00-04:00,JPM,BK,20,0.8257534664069874
2019-06-06 00:00:00-04:00,JPM,BK,20,0.8294564050679094
2019-06-07 00:00:00-04:00,JPM,BK,20,0.7198193654798216
2019-06-10 00:00:00-04:00,JPM,BK,20,0.7430546046118733
2019-06-11 00:00:00-04:00,JPM,BK,20,0.7045188719029466
2019-06-12 00:00:00-04:00,JPM,BK,20,0.714034046151129
2019-06-13 00:00:00-04:00,JPM,BK,20,0.7062064814296816
2019-06-14 00:00:00-04:00,JPM,BK,20,0.7189207526825958
2019-06-17 00:00:00-04:00,JPM,BK,20,0.7192170497607344
2019-06-18 00:00:00-04:00,JPM,BK,20,0.6087125888439573
2019-06-19 00:00:00-04:00,JPM,BK,20,0.614012329826123
2019-06-20 00:00:00-04:00,JPM,BK,20,0.6242035961047331
2019-06-21 00:00:00-04:00,JPM,BK,20,0.5399917730625626
2019-06-24 00:00:00-04:00,JPM,BK,20,0.556806639797784
2019-06-25 00:00:00-04:00,JPM,BK,20,0.479942236782077
2019-06-26 00:00:00-04:00,JPM,BK,20,0.45303144450203653
2019-06-27 00:00:00-04:00,JPM,BK,20,0.41139541310521127
2019-06-28 00:00:00-04:00,JPM,BK,20,0.45637559761454455
2019-07-01 00:00:00-04:00,JPM,BK,20,0.464641660973973
2019-07-02 00:00:00-04:00,JPM,BK,20,0.2549924518447062
2019-07-03 00:00:00-04:00,JPM,BK,20,0.2659546788994194
2019-07-05 00:00:00-04:00,JPM,BK,20,0.25626397816928603
2019-07-08 00:00:00-04:00,JPM,BK,20,0.40229317421860455
2019-07-09 00:00:00-04:00,JPM,BK,20,0.37433138937286475
2019-07-10 00:00:00-04:00,JPM,BK,20,0.3914331898328206
2019-07-11 00:00:00-04:00,JPM,BK,20,0.3977708929005784
2019-07-12 00:00:00-04:00,JPM,BK,20,0.39437072267675616
2019-07-15 00:00:00-04:00,JPM,BK,20,0.417903076828476
2019-07-16 00:00:00-04:00,JPM,BK,20,0.3888993562768881
2019-07-17 00:00:00-04:00,JPM,BK,20,0.32536890544858144
2019-07-18 00:00:00-04:00,JPM,BK,20,0.2974484009735128
2019-07-19 00:00:00-04:00,JPM,BK,20,0.2534569547200792
2019-07-22 00:00:00-04:00,JPM,BK,20,0.28597480852290297
2019-07-23 00:00:00-04:00,JPM,BK,20,0.3216089276192233
2019-07-24 00:00:00-04:00,JPM,BK,20,0.35439209292690943
2019-07-25 00:00:00-04:00,JPM,BK,20,0.3596418517100112
2019-07-26 00:00:00-04:00,JPM,BK,20,0.3584464379498496
2019-07-29 00:00:00-04:00,JPM,BK,20,0.3180717026821368
2019-07-30 00:00:00-04:00,JPM,BK,20,0.3132676537250172
2019-07-31 00:00:00-04:00,JPM,BK,20,0.3072741416597188
2019-08-01 00:00:00-04:00,JPM,BK,20,0.45623393383755634
2019-08-02 00:00:00-04:00,JPM,BK,20,0.47111349850933665
2019-08-05 00:00:00-04:00,JPM,BK,20,0.6136346145568451
2019-08-06 00:00:00-04:00,JPM,BK,20,0.6150663981052976
2019-08-07 00:00:00-04:00,JPM,BK,20,0.6641412800976735
2019-08-08 00:00:00-04:00,JPM,BK,20,0.6801423401478753
2019-08-09 00:00:00-04:00,JPM,BK,20,0.7165074475051569
2019-08-12 00:00:00-04:00,JPM,BK,20,0.7259274793367498
2019-08-13 00:00:00-04:00,JPM,BK,20,0.620397557876008
2019-08-14 00:00:00-04:00,JPM,BK,20,0.7864185084146351
2019-08-15 00:00:00-04:00,JPM,BK,20,0.7710934291034682
2019-08-16 00:00:00-04:00,JPM,BK,20,0.8141963224874191
2019-08-19 00:00:00-04:00,JPM,BK,20,0.8173749252104142
2019-08-20 00:00:00-04:00,JPM,BK,20,0.8033580763488236
2019-08-21 00:00:00-04:00,JPM,BK,20,0.8027317234623906
2019-08-22 00:00:00-04:00,JPM,BK,20,0.8284717609008551
2019-08-23 00:00:00-04:00,JPM,BK,20,0.8487993399114108
2019-08-26 00:00:00-04:00,JPM,BK,20,0.8608457899016942
2019-08-27 00:00:00-04:00,JPM,BK,20,0.8615586967505602
2019-08-28 00:00:00-04:00,JPM,BK,20,0.863538483445808
2019-08-29 00:00:00-04:00,JPM,BK,20,0.872189021213773
2019-08-30 00:00:00-04:00,JPM,BK,20,0.8727905601562185
2019-09-03 00:00:00-04:00,JPM,BK,20,0.8720870420731821
2019-09-04 00:00:00-04:00,JPM,BK,20,0.8753454469106988
2019-09-05 00:00:00-04:00,JPM,BK,20,0.8864500818916558
2019-09-06 00:00:00-04:00,JPM,BK,20,0.8789123034567863
2019-09-09 00:00:00-04:00,JPM,BK,20,0.8438189164533032
2019-09-10 00:00:00-04:00,JPM,BK,20,0.8283503933364467
2019-09-11 00:00:00-04:00,JPM,BK,20,0.8838004925663484
2019-09-12 00:00:00-04:00,JPM,BK,20,0.840042419245506
2019-09-13 00:00:00-04:00,JPM,BK,20,0.8417300702895161
2019-09-16 00:00:00-04:00,JPM,BK,20,0.8440108074042966
2019-09-17 00:00:00-04:00,JPM,BK,20,0.847924182628884
2019-09-18 00:00:00-04:00,JPM,BK,20,0.8337024801504324
2019-09-19 00:00:00-04:00,JPM,BK,20,0.8342075772924225
2019-09-20 00:00:00-04:00,JPM,BK,20,0.8405205589514041
2019-09-23 00:00:00-04:00,JPM,BK,20,0.7852520485292318
2019-09-24 00:00:00-04:00,JPM,BK,20,0.8066900310979119
2019-09-25 00:00:00-04:00,JPM,BK,20,0.8035290212921427
2019-09-26 00:00:00-04:00,JPM,BK,20,0.8212070229679992
2019-09-27 00:00:00-04:00,JPM,BK,20,0.6435713419735646
2019-09-30 00:00:00-04:00,JPM,BK,20,0.6232487723580893
2019-10-01 00:00:00-04:00,JPM,BK,20,0.6718987718931595
2019-10-02 00:00:00-04:00,JPM,BK,20,0.7102119078739119
2019-10-03 00:00:00-04:00,JPM,BK,20,0.6954299175047616
2019-10-04 00:00:00-04:00,JPM,BK,20,0.6612040108344763
2019-10-07 00:00:00-04:00,JPM,BK,20,0.5484017184213066
2019-10-08 00:00:00-04:00,JPM,BK,20,0.4502617270843676
2019-10-09 00:00:00-04:00,JPM,BK,20,0.46429516790241887
2019-10-10 00:00:00-04:00,JPM,BK,20,0.5033904726393928
2019-10-11 00:00:00-04:00,JPM,BK,20,0.5067579094328912
2019-10-14 00:00:00-04:00,JPM,BK,20,0.5090376002077239
2019-10-15 00:00:00-04:00,JPM,BK,20,0.5157468323173713
2019-10-16 00:00:00-04:00,JPM,BK,20,0.4953685880077984
2019-10-17 00:00:00-04:00,JPM,BK,20,0.49835543544229105
2019-10-18 00:00:00-04:00,JPM,BK,20,0.47271328192806344
2019-10-21 00:00:00-04:00,JPM,BK,20,0.48473158387509285
2019-10-22 00:00:00-04:00,JPM,BK,20,0.4776015598618676
2019-10-23 00:00:00-04:00,JPM,BK,20,0.47014133447830475
2019-10-24 00:00:00-04:00,JPM,BK,20,0.47041745484396486
2019-10-25 00:00:00-04:00,JPM,BK,20,0.618032540607034
2019-10-28 00:00:00-04:00,JPM,BK,20,0.6417659411183806
2019-10-29 00:00:00-04:00,JPM,BK,20,0.5663654964643473
2019-10-30 00:00:00-04:00,JPM,BK,20,0.41662757267079903
2019-10-31 00:00:00-04:00,JPM,BK,20,0.40568386796921974
2019-11-01 00:00:00-04:00,JPM,BK,20,0.43603852973460017
2019-11-04 00:00:00-05:00,JPM,BK,20,0.3535008932779515
2019-11-05 00:00:00-05:00,JPM,BK,20,0.3360143590746204
2019-11-06 00:00:00-05:00,JPM,BK,20,0.3527173572924807
2019-11-07 00:00:00-05:00,JPM,BK,20,0.33180648854149697
2019-11-08 00:00:00-05:00,JPM,BK,20,0.3092993495810827
2019-11-11 00:00:00-05:00,JPM,BK,20,0.332143302117227
2019-11-12 00:00:00-05:00,JPM,BK,20,0.37219202294288734
2019-11-13 00:00:00-05:00,JPM,BK,20,0.4173977237951757
2019-11-14 00:00:00-05:00,JPM,BK,20,0.43201247270545917
2019-11-15 00:00:00-05:00,JPM,BK,20,0.48058716682073876
2019-11-18 00:00:00-05:00,JPM,BK,20,0.5235676422281406
2019-11-19 00:00:00-05:00,JPM,BK,20,0.5102821494795141
2019-11-20 00:00:00-05:00,JPM,BK,20,0.48887533882122064
2019-11-21 00:00:00-05:00,JPM,BK,20,0.472350210479836
2019-11-22 00:00:00-05:00,JPM,BK,20,0.45818503365234997
2019-11-25 00:00:00-05:00,JPM,BK,20,0.4667172219688254
2019-11-26 00:00:00-05:00,JPM,BK,20,0.44156205807362675
2019-11-27 00:00:00-05:00,JPM,BK,20,0.44105844055656523
2019-11-29 00:00:00-05:00,JPM,BK,20,0.467124294216796
2019-12-02 00:00:00-05:00,JPM,BK,20,0.5001737381218223
2019-12-03 00:00:00-05:00,JPM,BK,20,0.6243548343722793
2019-12-04 00:00:00-05:00,JPM,BK,20,0.7121180339250034
2019-12-05 00:00:00-05:00,JPM,BK,20,0.7149135700563418
2019-12-06 00:00:00-05:00,JPM,BK,20,0.7181843561281678
2019-12-09 00:00:00-05:00,JPM,BK,20,0.7108478876528633
2019-12-10 00:00:00-05:00,JPM,BK,20,0.7041391445185281
2019-12-11 00:00:00-05:00,JPM,BK,20,0.6952275423869062
2019-12-12 00:00:00-05:00,JPM,BK,20,0.7963514517688003
2019-12-13 00:00:00-05:00,JPM,BK,20,0.8081696319129897
2019-12-16 00:00:00-05:00,JPM,BK,20,0.8066101795717712
2019-12-17 00:00:00-05:00,JPM,BK,20,0.7819161132561494
2019-12-18 00:00:00-05:00,JPM,BK,20,0.7829596655837857
2019-12-19 00:00:00-05:00,JPM,BK,20,0.8159998398804746
2019-12-20 00:00:00-05:00,JPM,BK,20,0.8267687783554585
2019-12-23 00:00:00-05:00,JPM,BK,20,0.8261307396763333
2019-12-24 00:00:00-05:00,JPM,BK,20,0.8286593958368956
2019-12-26 00:00:00-05:00,JPM,BK,20,0.8389907132035939
2019-12-27 00:00:00-05:00,JPM,BK,20,0.8390014784760015
2019-12-30 00:00:00-05:00,JPM,BK,20,0.8424539066320073
2019-12-31 00:00:00-05:00,JPM,BK,20,0.8538153106164171
2020-01-02 00:00:00-05:00,JPM,BK,20,0.8334262214450857
2020-01-03 00:00:00-05:00,JPM,BK,20,0.8457281601174702
2020-01-06 00:00:00-05:00,JPM,BK,20,0.819515082500843
2020-01-07 00:00:00-05:00,JPM,BK,20,0.6502831915664552
2020-01-08 00:00:00-05:00,JPM,BK,20,0.6446313374557429
2020-01-09 00:00:00-05:00,JPM,BK,20,0.645959900993849
2020-01-10 00:00:00-05:00,JPM,BK,20,0.6765975867350423
2020-01-13 00:00:00-05:00,JPM,BK,20,0.5260414813902634
2020-01-14 00:00:00-05:00,JPM,BK,20,0.4630446834242502
2020-01-15 00:00:00-05:00,JPM,BK,20,0.4975788914565712
2020-01-16 00:00:00-05:00,JPM,BK,20,0.09302368965797962
2020-01-17 00:00:00-05:00,JPM,BK,20,0.07703905734857208
2020-01-21 00:00:00-05:00,JPM,BK,20,0.022690336605960763
2020-01-22 00:00:00-05:00,JPM,BK,20,0.021409806847736274
2020-01-23 00:00:00-05:00,JPM,BK,20,0.017675235764722737
2020-01-24 00:00:00-05:00,JPM,BK,20,0.08966813638316638
2020-01-27 00:00:00-05:00,JPM,BK,20,0.09327875430914769
2020-01-28 00:00:00-05:00,JPM,BK,20,0.09991767938652538
2020-01-29 00:00:00-05:00,JPM,BK,20,0.10152200896701698
2020-01-30 00:00:00-05:00,JPM,BK,20,0.1604214970878693
2020-01-31 00:00:00-05:00,JPM,BK,20,0.1444670361702984
2020-02-03 00:00:00-05:00,JPM,BK,20,0.15713590523631124
2020-02-04 00:00:00-05:00,JPM,BK,20,0.2112569338765056
2020-02-05 00:00:00-05:00,JPM,BK,20,0.3355565197465079
2020-02-06 00:00:00-05:00,JPM,BK,20,0.32689043258095574
2020-02-07 00:00:00-05:00,JPM,BK,20,0.32482669764975797
2020-02-10 00:00:00-05:00,JPM,BK,20,0.2928320108464913
2020-02-11 00:00:00-05:00,JPM,BK,20,0.28210994856528954
2020-02-12 00:00:00-05:00,JPM,BK,20,0.2733874291107307
2020-02-13 00:00:00-05:00,JPM,BK,20,0.27914132252664303
2020-02-14 00:00:00-05:00,JPM,BK,20,0.5619463717683375
2020-02-18 00:00:00-05:00,JPM,BK,20,0.6293202543510593
2020-02-19 00:00:00-05:00,JPM,BK,20,0.724465467524219
2020-02-20 00:00:00-05:00,JPM,BK,20,0.7244446749815366
2020-02-21 00:00:00-05:00,JPM,BK,20,0.7490215587383032
2020-02-24 00:00:00-05:00,JPM,BK,20,0.8083421990552035
2020-02-25 00:00:00-05:00,JPM,BK,20,0.8375110539271196
2020-02-26 00:00:00-05:00,JPM,BK,20,0.8635902937632588
2020-02-27 00:00:00-05:00,JPM,BK,20,0.7959336186396792
2020-02-28 00:00:00-05:00,JPM,BK,20,0.7979825048783618
2020-03-02 00:00:00-05:00,JPM,BK,20,0.8323183799171766
2020-03-03 00:00:00-05:00,JPM,BK,20,0.8395843783528061
2020-03-04 00:00:00-05:00,JPM,BK,20,0.8377422348959226
2020-03-05 00:00:00-05:00,JPM,BK,20,0.8308868386944224
2020-03-06 00:00:00-05:00,JPM,BK,20,0.8380213228294819
2020-03-09 00:00:00-04:00,JPM,BK,20,0.8890394446123981
2020-03-10 00:00:00-04:00,JPM,BK,20,0.9193834572299301
2020-03-11 00:00:00-04:00,JPM,BK,20,0.9046440984097873
2020-03-12 00:00:00-04:00,JPM,BK,20,0.8597329427883746
2020-03-13 00:00:00-04:00,JPM,BK,20,0.9270964223266954
2020-03-16 00:00:00-04:00,JPM,BK,20,0.9408940830800111
2020-03-17 00:00:00-04:00,JPM,BK,20,0.939804421141155
2020-03-18 00:00:00-04:00,JPM,BK,20,0.9230146377069437
2020-03-19 00:00:00-04:00,JPM,BK,20,0.9197716591105346
2020-03-20 00:00:00-04:00,JPM,BK,20,0.919193770618347
2020-03-23 00:00:00-04:00,JPM,BK,20,0.9215372583691371
2020-03-24 00:00:00-04:00,JPM,BK,20,0.9325608139858093
2020-03-25 00:00:00-04:00,JPM,BK,20,0.932910592204608
2020-03-26 00:00:00-04:00,JPM,BK,20,0.9368715162873391
2020-03-27 00:00:00-04:00,JPM,BK,20,0.9268121790801668
2020-03-30 00:00:00-04:00,JPM,BK,20,0.926128881999917
2020-03-31 00:00:00-04:00,JPM,BK,20,0.92558107654525
2020-04-01 00:00:00-04:00,JPM,BK,20,0.9242911546994995
2020-04-02 00:00:00-04:00,JPM,BK,20,0.924950075909055
2020-04-03 00:00:00-04:00,JPM,BK,20,0.9218200446136159
2020-04-06 00:00:00-04:00,JPM,BK,20,0.9210892245987881
2020-04-07 00:00:00-04:00,JPM,BK,20,0.9185927274702437
2020-04-08 00:00:00-04:00,JPM,BK,20,0.9184985713842521
2020-04-09 00:00:00-04:00,JPM,BK,20,0.9288796904236715
2020-04-13 00:00:00-04:00,JPM,BK,20,0.9058294354775089
2020-04-14 00:00:00-04:00,JPM,BK,20,0.871040609611302
2020-04-15 00:00:00-04:00,JPM,BK,20,0.8789615507135916
2020-04-16 00:00:00-04:00,JPM,BK,20,0.8198249838711014
2020-04-17 00:00:00-04:00,JPM,BK,20,0.8123753023389421
2020-04-20 00:00:00-04:00,JPM,BK,20,0.8196533976136793
2020-04-21 00:00:00-04:00,JPM,BK,20,0.8120442798078162
2020-04-22 00:00:00-04:00,JPM,BK,20,0.7665984468644763
2020-04-23 00:00:00-04:00,JPM,BK,20,0.7609053936182925
2020-04-24 00:00:00-04:00,JPM,BK,20,0.7387261413286706
2020-04-27 00:00:00-04:00,JPM,BK,20,0.7521376093645197
2020-04-28 00:00:00-04:00,JPM,BK,20,0.756510569906761
2020-04-29 00:00:00-04:00,JPM,BK,20,0.7546412246758798
2020-04-30 00:00:00-04:00,JPM,BK,20,0.7350783848570525
2020-05-01 00:00:00-04:00,JPM,BK,20,0.72927397023764
2020-05-04 00:00:00-04:00,JPM,BK,20,0.7436067996420908
2020-05-05 00:00:00-04:00,JPM,BK,20,0.7119766104469579
2020-05-06 00:00:00-04:00,JPM,BK,20,0.7290529387195204
2020-05-07 00:00:00-04:00,JPM,BK,20,0.717930718806498
2020-05-08 00:00:00-04:00,JPM,BK,20,0.6760372776705317
2020-05-11 00:00:00-04:00,JPM,BK,20,0.6644254322383986
2020-05-12 00:00:00-04:00,JPM,BK,20,0.7090418497574352
2020-05-13 00:00:00-04:00,JPM,BK,20,0.6750756199155608
2020-05-14 00:00:00-04:00,JPM,BK,20,0.8603691670815905
2020-05-15 00:00:00-04:00,JPM,BK,20,0.8622122371549806
2020-05-18 00:00:00-04:00,JPM,BK,20,0.8900590334426856
2020-05-19 00:00:00-04:00,JPM,BK,20,0.875319914760814
2020-05-20 00:00:00-04:00,JPM,BK,20,0.8815835623050079
2020-05-21 00:00:00-04:00,JPM,BK,20,0.8718316507298098
2020-05-22 00:00:00-04:00,JPM,BK,20,0.8698133275844523
2020-05-26 00:00:00-04:00,JPM,BK,20,0.8944482224828524
2020-05-27 00:00:00-04:00,JPM,BK,20,0.9079811495717021
2020-05-28 00:00:00-04:00,JPM,BK,20,0.9069257299820273
2020-05-29 00:00:00-04:00,JPM,BK,20,0.9038921824779452
2020-06-01 00:00:00-04:00,JPM,BK,20,0.9052339589758893
2020-06-02 00:00:00-04:00,JPM,BK,20,0.89872563915627
2020-06-03 00:00:00-04:00,JPM,BK,20,0.8938582176673078
2020-06-04 00:00:00-04:00,JPM,BK,20,0.8890961730920379
2020-06-05 00:00:00-04:00,JPM,BK,20,0.8955113863190934
2020-06-08 00:00:00-04:00,JPM,BK,20,0.886269023866337
2020-06-09 00:00:00-04:00,JPM,BK,20,0.8844304281844009
2020-06-10 00:00:00-04:00,JPM,BK,20,0.8907092394175856
2020-06-11 00:00:00-04:00,JPM,BK,20,0.9138427554433276
2020-06-12 00:00:00-04:00,JPM,BK,20,0.9486091641279697
2020-06-15 00:00:00-04:00,JPM,BK,20,0.9423754919989046
2020-06-16 00:00:00-04:00,JPM,BK,20,0.9380563521520516
2020-06-17 00:00:00-04:00,JPM,BK,20,0.9298583178597338
2020-06-18 00:00:00-04:00,JPM,BK,20,0.9321174169230001
2020-06-19 00:00:00-04:00,JPM,BK,20,0.9213743322157499
2020-06-22 00:00:00-04:00,JPM,BK,20,0.9208924327443251
2020-06-23 00:00:00-04:00,JPM,BK,20,0.9028126561054642
2020-06-24 00:00:00-04:00,JPM,BK,20,0.8875148644693415
2020-06-25 00:00:00-04:00,JPM,BK,20,0.8989123672161264
2020-06-26 00:00:00-04:00,JPM,BK,20,0.912745383172661
2020-06-29 00:00:00-04:00,JPM,BK,20,0.9072549248759659
2020-06-30 00:00:00-04:00,JPM,BK,20,0.8796747148043277
2020-07-01 00:00:00-04:00,JPM,BK,20,0.8721636416155916
2020-07-02 00:00:00-04:00,JPM,BK,20,0.8676243873544631
2020-07-06 00:00:00-04:00,JPM,BK,20,0.8484925966809599
2020-07-07 00:00:00-04:00,JPM,BK,20,0.8635575512835614
2020-07-08 00:00:00-04:00,JPM,BK,20,0.8602098724988338
2020-07-09 00:00:00-04:00,JPM,BK,20,0.8357593169304787
2020-07-10 00:00:00-04:00,JPM,BK,20,0.804717221903367
2020-07-13 00:00:00-04:00,JPM,BK,20,0.8012583830018416
2020-07-14 00:00:00-04:00,JPM,BK,20,0.8091269146178445
2020-07-15 00:00:00-04:00,JPM,BK,20,0.6597696383523279
2020-07-16 00:00:00-04:00,JPM,BK,20,0.6827275543648516
2020-07-17 00:00:00-04:00,JPM,BK,20,0.6887992971034071
2020-07-20 00:00:00-04:00,JPM,BK,20,0.716166477607105
2020-07-21 00:00:00-04:00,JPM,BK,20,0.7224704073333791
2020-07-22 00:00:00-04:00,JPM,BK,20,0.7235193106532117
2020-07-23 00:00:00-04:00,JPM,BK,20,0.6906412201863138
2020-07-24 00:00:00-04:00,JPM,BK,20,0.6688784489037549
2020-07-27 00:00:00-04:00,JPM,BK,20,0.594977669698806
2020-07-28 00:00:00-04:00,JPM,BK,20,0.5990718756054775
2020-07-29 00:00:00-04:00,JPM,BK,20,0.6212292273101634
2020-07-30 00:00:00-04:00,JPM,BK,20,0.6122932577209732
2020-07-31 00:00:00-04:00,JPM,BK,20,0.6125880792820043
2020-08-03 00:00:00-04:00,JPM,BK,20,0.5827832704130953
2020-08-04 00:00:00-04:00,JPM,BK,20,0.5616239625986912
2020-08-05 00:00:00-04:00,JPM,BK,20,0.5747772030048783
2020-08-06 00:00:00-04:00,JPM,BK,20,0.5169932081693608
2020-08-07 00:00:00-04:00,JPM,BK,20,0.4488465529732843
2020-08-10 00:00:00-04:00,JPM,BK,20,0.43568181795526467
2020-08-11 00:00:00-04:00,JPM,BK,20,0.42007845793904736
2020-08-12 00:00:00-04:00,JPM,BK,20,0.7201291685740805
2020-08-13 00:00:00-04:00,JPM,BK,20,0.7189149066205537
2020-08-14 00:00:00-04:00,JPM,BK,20,0.6911051904344198
2020-08-17 00:00:00-04:00,JPM,BK,20,0.6979257823506672
2020-08-18 00:00:00-04:00,JPM,BK,20,0.6777620164183807
2020-08-19 00:00:00-04:00,JPM,BK,20,0.680796677047004
2020-08-20 00:00:00-04:00,JPM,BK,20,0.6808082042373418
2020-08-21 00:00:00-04:00,JPM,BK,20,0.6837285268297851
2020-08-24 00:00:00-04:00,JPM,BK,20,0.6979609543586375
2020-08-25 00:00:00-04:00,JPM,BK,20,0.6987944685156701
2020-08-26 00:00:00-04:00,JPM,BK,20,0.6979237950411401
2020-08-27 00:00:00-04:00,JPM,BK,20,0.7252721237190048
2020-08-28 00:00:00-04:00,JPM,BK,20,0.7246652321002586
2020-08-31 00:00:00-04:00,JPM,BK,20,0.7509001029576782
2020-09-01 00:00:00-04:00,JPM,BK,20,0.7442295209087668
2020-09-02 00:00:00-04:00,JPM,BK,20,0.7435353853907958
2020-09-03 00:00:00-04:00,JPM,BK,20,0.7319903125641671
2020-09-04 00:00:00-04:00,JPM,BK,20,0.7719411623193443
2020-09-08 00:00:00-04:00,JPM,BK,20,0.8177484013026537
2020-09-09 00:00:00-04:00,JPM,BK,20,0.8368526132892576
2020-09-10 00:00:00-04:00,JPM,BK,20,0.8401052868368712
2020-09-11 00:00:00-04:00,JPM,BK,20,0.8542934385788643
2020-09-14 00:00:00-04:00,JPM,BK,20,0.8475874622204186
2020-09-15 00:00:00-04:00,JPM,BK,20,0.8802086834884776
2020-09-16 00:00:00-04:00,JPM,BK,20,0.8599797737070018
2020-09-17 00:00:00-04:00,JPM,BK,20,0.8492947261737
2020-09-18 00:00:00-04:00,JPM,BK,20,0.8630554049128757
