Date,Crop,Subscribers_K,Alerts_Sent_K,Spray_Window_Accuracy_Pct,Frost_Alert_Accuracy_Pct
2025-06-30 06:16:13.672802,Wheat,57.498848432688646,122.33232175834185,94.98873541691486,96.96709672530474
2025-06-30 06:16:13.672802,Cotton,19.420969241946455,34.665020224428666,92.49206021163185,92.7693050524436
2025-06-30 06:16:13.672802,Specialty,26.362417436172496,76.31763186555973,88.51103967022758,95.26935773484739
2025-07-31 06:16:13.672802,Corn,58.183458832180264,250.5875282609489,85.6701942978411,95.83440839278606
2025-07-31 06:16:13.672802,Soybeans,71.84468678844277,91.02425923147842,94.78535988028376,92.40069088485639
2025-07-31 06:16:13.672802,Wheat,27.336032284812337,50.17098003772321,91.44844791566979,92.95990565448332
2025-07-31 06:16:13.672802,Cotton,39.252799779970864,77.50585244019086,87.76919584556683,95.15174059767847
2025-07-31 06:16:13.672802,Specialty,11.286003563351834,57.979399755901504,88.87313391796008,91.1099014087197
2025-08-31 06:16:13.672802,Corn,53.99231941364559,99.27283167438844,90.13542432049522,92.31596487706909
2025-08-31 06:16:13.672802,Soybeans,45.11280321434925,161.36242400264786,91.13345962566011,91.51356538457246
2025-08-31 06:16:13.672802,Wheat,27.171055204999153,112.68018590680003,91.36199240945002,92.66006134254994
2025-08-31 06:16:13.672802,Cotton,12.161110726135755,74.91082757367067,85.98488591851334,93.62073873781091
2025-08-31 06:16:13.672802,Specialty,20.551497786687293,61.9210007500666,89.95975174289059,91.92684178321086
2025-09-30 06:16:13.672802,Corn,107.64236760505986,123.98801712800494,85.7123704766976,92.51005143676633
2025-09-30 06:16:13.672802,Soybeans,34.871330523901314,201.40906792762405,85.692759959271,95.47881547446822
2025-09-30 06:16:13.672802,Wheat,59.56607762527562,56.031471808650224,88.02715991481357,91.40261669699336
2025-09-30 06:16:13.672802,Cotton,29.63454094062482,117.6027198942887,86.59437900700449,90.19306751429036
2025-09-30 06:16:13.672802,Specialty,19.476945747390214,20.916823018314858,94.80598055687126,90.21417764367018
2025-10-31 06:16:13.672802,Corn,83.29650040883325,176.52010018351413,90.6041290336271,92.73997252734726
2025-10-31 06:16:13.672802,Soybeans,65.79311389186675,248.62559849017205,90.48624660077327,91.54093630928745
2025-10-31 06:16:13.672802,Wheat,20.360115750834986,120.48784746649395,91.0485532574979,94.98579319658077
2025-10-31 06:16:13.672802,Cotton,18.350523709593826,56.20395994535064,86.60526862802264,91.98083980827674
2025-10-31 06:16:13.672802,Specialty,11.334794045017356,29.60109877346659,89.97807705137429,92.68343870003174
2025-11-30 06:16:13.672802,Corn,115.09427008561357,229.54986224171097,92.98471887922585,93.25726737005277
2025-11-30 06:16:13.672802,Soybeans,87.89879628159419,77.92239833379284,86.33784649010438,91.5052284183798
2025-11-30 06:16:13.672802,Wheat,40.63389650910138,41.38409798231281,88.37791770460947,94.10917023455228
2025-11-30 06:16:13.672802,Cotton,22.78048359028477,117.29590485012551,85.10847427647822,93.10798378903796
2025-11-30 06:16:13.672802,Specialty,22.09091025222921,36.88272637399895,86.53225515991454,92.6017846703101
2025-12-31 06:16:13.672802,Corn,117.68956663582019,236.09779545626955,94.894354421747,93.54528669249093
2025-12-31 06:16:13.672802,Soybeans,36.612727029893676,101.64431120049038,94.07134846128616,93.97480801877396
2025-12-31 06:16:13.672802,Wheat,54.1827718954863,44.498731326087835,87.1594093876923,92.20760129475823
2025-12-31 06:16:13.672802,Cotton,25.549983425738333,70.975071834613,88.53012750914483,92.28020617264801
2025-12-31 06:16:13.672802,Specialty,19.528913277264596,22.29009482898975,90.25274664920417,96.7582922128505
2026-01-31 06:16:13.672802,Corn,85.54214462850608,104.54105312495793,90.94457926688828,93.9079912696377
2026-01-31 06:16:13.672802,Soybeans,82.68530957426653,190.69596311603817,86.27039566020912,93.41169794710785
2026-01-31 06:16:13.672802,Wheat,63.40122976368846,100.62031640386539,89.78000226610297,90.26416310121226
2026-01-31 06:16:13.672802,Cotton,12.3607560771348,108.8651435490297,86.18040694349052,96.00392387786796
2026-01-31 06:16:13.672802,Specialty,25.904358033644748,72.85406264445264,90.1481957242126,94.71352514177651
